fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group,fifa_home_rank,fifa_home_points,fifa_away_rank,fifa_away_points,fifa_rank_diff,fifa_points_diff,rolling_points_home,rolling_points_away,rolling_gd_home,rolling_gd_away,rest_days_home,rest_days_away,elo_home,elo_away,elo_diff,result
10023408,22/23,2,2022-06-06 18:45:00+00:00,finished,Belarus,Azerbaijan,0.0,0.0,"UEFA Nations League, League C, Gr. 3",96.0,1242.876029,126.0,1131.995112,30.0,110.88091699999995,1.4,0.6,0.4,-0.8,3.0,3.0,1535.950212595435,1484.9589872070778,50.99122538835718,D
10225891,22/23,3,2022-06-10 18:45:00+00:00,finished,Belarus,Kazakhstan,1.0,1.0,"UEFA Nations League, League C, Gr. 3",96.0,1242.876029,111.0,1180.780449,15.0,62.09557999999993,1.4,1.2,0.4,-0.4,4.0,4.0,1532.7304571404989,1483.4077752196968,49.3226819208021,D
10023363,22/23,4,2022-06-12 18:45:00+00:00,finished,Greece,Kosovo,2.0,0.0,"UEFA Nations League, League C, Gr. 2",46.0,1473.187305,78.0,1319.120924,32.0,154.06638099999986,2.6,1.8,1.4,0.4,3.0,3.0,1563.0688125285174,1540.326080347013,22.74273218150438,H
10225909,22/23,6,2022-09-26 18:45:00+00:00,finished,San Marino,Estonia,0.0,4.0,"UEFA Nations League, League D, Gr. 2",211.0,721.201827,127.0,1130.63629,-84.0,-409.43446299999994,0.4,2.0,-1.0,0.6,106.0,3.0,1370.3580477900916,1483.0191970172405,-112.66114922714883,A
10023391,22/23,5,2022-09-23 18:45:00+00:00,finished,Italy,England,1.0,0.0,"UEFA Nations League, League A, Gr. 3",15.0,1704.733836,4.0,1922.831632,-11.0,-218.0977959999998,1.6,1.0,0.0,-0.2,101.0,101.0,1528.7995031433268,1489.4487108487886,39.35079229453822,H
10023442,22/23,2,2022-06-07 18:45:00+00:00,finished,Bosnia & Herzegovina,Romania,1.0,0.0,"UEFA Nations League, League B, Gr. 3",61.0,1408.930486,52.0,1455.894657,-9.0,-46.96417100000008,0.4,0.8,-1.4,-0.8,3.0,3.0,1476.6565875476638,1517.255230962808,-40.598643415144124,H
10023439,22/23,5,2022-09-22 18:45:00+00:00,finished,Croatia,Denmark,2.0,1.0,"UEFA Nations League, League A, Gr. 1",13.0,1723.050142,21.0,1619.474248,8.0,103.57589400000006,1.4,1.8,-0.4,0.2,101.0,101.0,1456.6616295990668,1548.0875195815265,-91.4258899824597,H
10023364,22/23,6,2022-09-27 18:45:00+00:00,finished,Switzerland,Czechia,2.0,1.0,"UEFA Nations League, League A, Gr. 2",14.0,1710.884769,48.0,1467.260216,34.0,243.6245530000001,1.2,0.8,-0.8,-1.4,3.0,3.0,1507.799040422985,1493.9238345737326,13.875205849252325,H
10023435,22/23,3,2022-06-09 18:45:00+00:00,finished,Norway,Slovenia,0.0,0.0,"UEFA Nations League, League B, Gr. 4",19.0,1651.286867,56.0,1441.087158,37.0,210.19970899999998,2.0,1.4,0.0,0.0,4.0,4.0,1569.629837130797,1494.0849771080907,75.54486002270619,D
10023330,22/23,6,2022-09-25 18:45:00+00:00,finished,Faroe Islands,Türkiye,2.0,1.0,"UEFA Nations League, League C, Gr. 1",123.0,1136.585036,27.0,1582.54473,-96.0,-445.9596940000001,1.0,2.6,-0.8,2.8,3.0,3.0,1481.0342551632818,1534.0092302347116,-52.97497507142975,H
10225889,22/23,4,2022-06-13 14:00:00+00:00,finished,Kazakhstan,Slovakia,2.0,1.0,"UEFA Nations League, League C, Gr. 3",111.0,1180.780449,45.0,1473.660727,-66.0,-292.88027799999986,1.4,1.8,0.0,0.0,2.0,2.0,1486.5844184215862,1472.4452022750972,14.139216146488934,H
10024813,22/23,4,2022-06-14 18:45:00+00:00,finished,Romania,Montenegro,0.0,3.0,"UEFA Nations League, League B, Gr. 3",52.0,1455.894657,80.0,1301.977191,28.0,153.9174660000001,1.4,1.6,0.2,0.8,3.0,3.0,1517.0339286429005,1532.671925291909,-15.637996649008528,A
10023349,22/23,2,2022-06-05 18:45:00+00:00,finished,Sweden,Norway,1.0,2.0,"UEFA Nations League, League B, Gr. 4",37.0,1525.578992,19.0,1651.286867,-18.0,-125.70787500000006,1.2,2.0,-0.6,0.6,3.0,3.0,1485.4573901444855,1559.9015963043096,-74.44420615982403,A
10023328,22/23,6,2022-09-26 18:45:00+00:00,finished,Hungary,Italy,0.0,2.0,"UEFA Nations League, League A, Gr. 3",39.0,1506.393663,15.0,1704.733836,-24.0,-198.34017300000005,2.0,1.6,1.0,-0.2,3.0,3.0,1566.321281081338,1535.883213494247,30.438067587090927,A
10023446,22/23,4,2022-06-12 18:45:00+00:00,finished,Slovenia,Serbia,2.0,2.0,"UEFA Nations League, League B, Gr. 4",56.0,1441.087158,40.0,1502.133186,-16.0,-61.04602799999998,1.0,2.0,-0.8,1.6,3.0,3.0,1497.923080361018,1547.892231128603,-49.969150767585006,D
10023387,22/23,5,2022-09-22 18:45:00+00:00,finished,France,Austria,2.0,0.0,"UEFA Nations League, League A, Gr. 1",3.0,1948.970817,23.0,1598.822839,20.0,350.14797799999997,1.0,1.0,0.0,0.0,101.0,101.0,1530.897676316254,1526.4964428597832,4.401233456470891,H
10023411,22/23,5,2022-09-23 18:45:00+00:00,finished,Bulgaria,Gibraltar,5.0,1.0,"UEFA Nations League, League C, Gr. 4",85.0,1271.683325,202.0,820.260818,117.0,451.422507,0.8,0.4,-0.6,-2.0,103.0,103.0,1464.9438142251133,1437.484418306321,27.459395918792325,H
10023377,22/23,6,2022-09-26 18:45:00+00:00,finished,England,Germany,3.0,3.0,"UEFA Nations League, League A, Gr. 3",4.0,1922.831632,12.0,1726.218839,8.0,196.612793,0.4,1.2,-1.2,0.4,3.0,3.0,1482.3650004978683,1497.546575110903,-15.181574613034627,D
10023440,22/23,2,2022-06-05 16:00:00+00:00,finished,Gibraltar,North Macedonia,0.0,2.0,"UEFA Nations League, League C, Gr. 4",202.0,820.260818,69.0,1369.159317,-133.0,-548.8984990000001,1.6,1.2,-0.4,0.0,3.0,3.0,1463.3901949743101,1554.8102435162668,-91.4200485419567,A
10023418,22/23,6,2022-09-27 18:45:00+00:00,finished,Ukraine,Scotland,0.0,0.0,"UEFA Nations League, League B, Gr. 1",33.0,1549.287173,42.0,1491.223887,9.0,58.063285999999835,2.0,2.4,1.2,1.2,3.0,3.0,1522.8037352322858,1566.7105787200996,-43.90684348781383,D
10023403,22/23,2,2022-06-05 18:45:00+00:00,finished,Kosovo,Greece,0.0,1.0,"UEFA Nations League, League C, Gr. 2",78.0,1319.120924,46.0,1473.187305,-32.0,-154.06638099999986,1.4,2.2,0.2,1.0,3.0,3.0,1547.1209106319693,1542.557001581268,4.563909050701341,A
10023402,22/23,5,2022-09-24 13:00:00+00:00,canceled,Iceland,Russia,,,"UEFA Nations League, League B, Gr. 2",74.0,1342.771961,35.0,1529.602834,-39.0,-186.8308730000001,,,,,,,1405.9156885399461,1502.5931008693317,-96.67741232938556,
12057783,24/25,3,2024-10-10 18:45:00+00:00,finished,Gibraltar,San Marino,1.0,0.0,"UEFA Nations League, League D, Gr. 1",202.0,820.260818,211.0,721.201827,9.0,99.05899099999999,0.4,0.6,-1.8,-1.6,32.0,35.0,1414.0814007001295,1363.3439619301805,50.737438769948994,H
10023343,22/23,4,2022-06-14 18:45:00+00:00,finished,Luxembourg,Faroe Islands,2.0,2.0,"UEFA Nations League, League C, Gr. 1",98.0,1232.81815,123.0,1136.585036,25.0,96.23311400000011,1.4,1.0,0.0,-0.8,3.0,3.0,1531.254788605545,1478.746845464855,52.50794314069003,D
10023379,22/23,5,2022-09-22 18:45:00+00:00,finished,Belgium,Wales,2.0,1.0,"UEFA Nations League, League A, Gr. 4",8.0,1778.355242,38.0,1516.946629,30.0,261.40861300000006,2.0,0.8,1.0,-0.2,100.0,100.0,1572.7335159886388,1522.047998083269,50.68551790536981,H
10023319,22/23,3,2022-06-11 13:00:00+00:00,finished,Ukraine,Armenia,3.0,0.0,"UEFA Nations League, League B, Gr. 1",33.0,1549.287173,107.0,1189.632762,74.0,359.654411,1.2,2.0,-1.0,0.2,2.0,2.0,1498.3764826989036,1540.4553177955838,-42.07883509668022,H
10225884,22/23,4,2022-06-14 16:00:00+00:00,finished,Moldova,Andorra,2.0,1.0,"UEFA Nations League, League D, Gr. 1",159.0,1008.240035,172.0,946.429826,13.0,61.810208999999986,0.8,0.8,-0.6,-1.8,4.0,3.0,1445.3364915437903,1411.3166706515506,34.01982089223975,H
10023356,22/23,5,2022-09-22 18:45:00+00:00,finished,Poland,Netherlands,0.0,2.0,"UEFA Nations League, League A, Gr. 4",36.0,1526.183359,9.0,1775.54224,-27.0,-249.35888099999988,0.8,2.6,-1.2,1.2,100.0,100.0,1471.556422486104,1576.486154965478,-104.9297324793738,A
10023302,22/23,6,2022-09-27 18:45:00+00:00,finished,Greece,Northern Ireland,3.0,1.0,"UEFA Nations League, League C, Gr. 2",46.0,1473.187305,70.0,1365.296485,24.0,107.89081999999985,2.4,1.0,1.2,-0.2,3.0,3.0,1561.7410502556484,1422.136851645122,139.60419861052628,H
10023423,22/23,5,2022-09-24 18:45:00+00:00,finished,Serbia,Sweden,4.0,1.0,"UEFA Nations League, League B, Gr. 4",40.0,1502.133186,37.0,1525.578992,-3.0,-23.445805999999948,2.0,0.6,1.6,-0.6,104.0,104.0,1548.3245840455436,1460.0700385566684,88.25454548887524,H
10225903,22/23,5,2022-09-23 16:00:00+00:00,finished,Estonia,Malta,2.0,1.0,"UEFA Nations League, League D, Gr. 2",127.0,1130.63629,161.0,992.793497,34.0,137.84279299999992,1.6,2.0,0.4,0.8,105.0,102.0,1474.7373786504147,1479.4435691216024,-4.7061904711877105,H
10023436,22/23,5,2022-09-24 18:45:00+00:00,finished,Israel,Albania,2.0,1.0,"UEFA Nations League, League B, Gr. 2",76.0,1333.904007,67.0,1376.033234,-9.0,-42.1292269999999,1.6,1.6,0.2,0.4,103.0,106.0,1510.6223143444208,1483.1091117152264,27.51320262919444,H
10023444,22/23,5,2022-09-24 13:00:00+00:00,finished,Armenia,Ukraine,0.0,5.0,"UEFA Nations League, League B, Gr. 1",107.0,1189.632762,33.0,1549.287173,-74.0,-359.654411,1.2,1.4,-1.2,-0.2,101.0,2.0,1503.5672732481767,1498.8431171023665,4.724156145810184,A
10023341,22/23,2,2022-06-07 18:45:00+00:00,finished,Faroe Islands,Luxembourg,0.0,1.0,"UEFA Nations League, League C, Gr. 1",123.0,1136.585036,98.0,1232.81815,-25.0,-96.23311400000011,1.2,2.0,-0.4,0.8,3.0,3.0,1482.8121820699948,1540.489592534721,-57.67741046472611,A
10023357,22/23,6,2022-09-25 18:45:00+00:00,finished,Wales,Poland,0.0,1.0,"UEFA Nations League, League A, Gr. 4",38.0,1516.946629,36.0,1526.183359,-2.0,-9.23673000000008,0.2,0.8,-0.8,-1.4,3.0,3.0,1515.2598645102735,1458.2727775950323,56.98708691524121,A
10023332,22/23,6,2022-09-25 18:45:00+00:00,finished,Austria,Croatia,1.0,3.0,"UEFA Nations League, League A, Gr. 1",23.0,1598.822839,13.0,1723.050142,-10.0,-124.22730300000012,0.8,2.0,-0.4,0.0,3.0,3.0,1514.4535090427503,1467.4207645278784,47.032744514871865,A
10023369,22/23,4,2022-06-14 18:45:00+00:00,finished,Türkiye,Lithuania,2.0,0.0,"UEFA Nations League, League C, Gr. 1",27.0,1582.54473,149.0,1056.850321,122.0,525.6944090000002,2.4,0.6,2.2,-2.0,3.0,3.0,1528.9924178637405,1390.238249768323,138.75416809541753,H
10023300,22/23,5,2022-09-24 18:45:00+00:00,finished,Spain,Switzerland,1.0,2.0,"UEFA Nations League, League A, Gr. 2",1.0,1995.881879,14.0,1710.884769,13.0,284.99711,2.2,0.8,1.8,-1.0,104.0,104.0,1561.9847860811815,1494.151799567854,67.83298651332757,A
10023366,22/23,4,2022-06-12 16:00:00+00:00,finished,Georgia,Bulgaria,0.0,0.0,"UEFA Nations League, League C, Gr. 4",72.0,1355.261687,85.0,1271.683325,13.0,83.57836199999997,2.0,0.6,1.8,-0.8,2.0,2.0,1601.8027795662313,1459.5991273695504,142.20365219668088,D
10225883,22/23,5,2022-09-22 14:00:00+00:00,finished,Kazakhstan,Belarus,2.0,1.0,"UEFA Nations League, League C, Gr. 3",111.0,1180.780449,96.0,1242.876029,-15.0,-62.09557999999993,2.0,0.4,0.6,-0.8,101.0,100.0,1494.3452020145721,1515.0285951086532,-20.68339309408111,H
10225876,22/23,4,2022-06-12 13:00:00+00:00,finished,Northern Ireland,Cyprus,2.0,2.0,"UEFA Nations League, League C, Gr. 2",70.0,1365.296485,124.0,1133.247165,54.0,232.04932000000008,0.4,0.8,-0.6,-1.6,2.0,2.0,1412.4039895968617,1414.4347278583102,-2.030738261448505,D
10023338,22/23,6,2022-09-27 18:45:00+00:00,finished,Portugal,Spain,0.0,1.0,"UEFA Nations League, League A, Gr. 2",7.0,1787.854725,1.0,1995.881879,-6.0,-208.0271540000001,2.0,1.6,1.8,0.4,3.0,3.0,1589.304857292147,1548.3375452260505,40.96731206609661,A
10023353,22/23,5,2022-09-24 18:45:00+00:00,finished,Czechia,Portugal,0.0,4.0,"UEFA Nations League, League A, Gr. 2",48.0,1467.260216,7.0,1787.854725,-41.0,-320.594509,1.4,2.0,-0.2,1.2,104.0,104.0,1513.1044224866232,1570.1242693792565,-57.01984689263327,A
10023378,22/23,6,2022-09-25 18:45:00+00:00,finished,Netherlands,Belgium,1.0,0.0,"UEFA Nations League, League A, Gr. 4",9.0,1775.54224,8.0,1778.355242,-1.0,-2.813002000000097,2.6,2.0,1.4,0.8,3.0,3.0,1589.7697998565498,1579.5216495616344,10.248150294915376,H
10225886,22/23,2,2022-06-06 18:45:00+00:00,finished,Andorra,Moldova,0.0,0.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,159.0,1008.240035,-13.0,-61.810208999999986,0.2,0.6,-2.4,-1.4,3.0,3.0,1402.2115709592356,1461.1821315388677,-58.97056057963209,D
10225890,22/23,6,2022-09-25 13:00:00+00:00,finished,Moldova,Liechtenstein,2.0,0.0,"UEFA Nations League, League D, Gr. 1",159.0,1008.240035,206.0,797.701009,47.0,210.53902600000004,2.0,0.0,0.4,-1.6,2.0,2.0,1466.5144751974315,1400.1892145353684,66.3252606620631,H
10023376,22/23,6,2022-09-26 18:45:00+00:00,finished,Romania,Bosnia & Herzegovina,4.0,1.0,"UEFA Nations League, League B, Gr. 3",52.0,1455.894657,61.0,1408.930486,9.0,46.96417100000008,0.8,2.2,-1.0,0.6,3.0,3.0,1499.6067315807786,1508.190572529589,-8.583840948810348,H
10023299,22/23,6,2022-09-27 18:45:00+00:00,canceled,Russia,Israel,,,"UEFA Nations League, League B, Gr. 2",35.0,1529.602834,76.0,1333.904007,41.0,195.69882699999994,,,,,,,1502.5931008693317,1483.4056207320832,19.187480137248485,
10023413,22/23,5,2022-09-24 18:45:00+00:00,finished,Scotland,Ireland,2.0,1.0,"UEFA Nations League, League B, Gr. 1",42.0,1491.223887,55.0,1441.096901,13.0,50.126986000000215,1.8,1.0,0.8,0.2,3.0,102.0,1561.1479967884866,1460.4627520453855,100.68524474310107,H
10023410,22/23,6,2022-09-25 18:45:00+00:00,finished,Denmark,France,2.0,0.0,"UEFA Nations League, League A, Gr. 1",21.0,1619.474248,3.0,1948.970817,-18.0,-329.4965689999999,1.8,1.0,0.4,0.0,3.0,3.0,1537.328384652715,1542.940610133287,-5.612225480572079,H
10023395,22/23,6,2022-09-27 18:45:00+00:00,finished,Albania,Iceland,1.0,1.0,"UEFA Nations League, League B, Gr. 2",67.0,1376.033234,74.0,1342.771961,7.0,33.261273000000074,1.4,0.6,0.2,-1.0,3.0,106.0,1475.7106593832352,1391.2913280966523,84.41933128658297,D
10023296,22/23,4,2022-06-14 18:45:00+00:00,finished,England,Hungary,0.0,4.0,"UEFA Nations League, League A, Gr. 3",4.0,1922.831632,39.0,1506.393663,35.0,416.43796899999984,1.0,1.6,0.2,0.4,3.0,3.0,1510.3729811832866,1534.901914327485,-24.52893314419839,A
12057873,24/25,1,2024-09-07 16:00:00+00:00,finished,Ireland,England,0.0,2.0,"UEFA Nations League, League B, Gr. 2",55.0,1441.096901,4.0,1922.831632,-51.0,-481.734731,1.4,0.6,0.4,-1.0,710.0,711.0,1463.7456012016041,1480.9408579100632,-17.195256708459056,A
12057864,24/25,3,2024-10-10 18:45:00+00:00,finished,Finland,Ireland,1.0,2.0,"UEFA Nations League, League B, Gr. 2",75.0,1341.922408,55.0,1441.096901,-20.0,-99.17449299999998,0.8,0.8,-0.8,-0.8,30.0,30.0,1512.346180741814,1434.6736049631934,77.67257577862051,A
10023409,22/23,6,2022-09-26 18:45:00+00:00,finished,Montenegro,Finland,0.0,2.0,"UEFA Nations League, League B, Gr. 3",80.0,1301.977191,75.0,1341.922408,-5.0,-39.94521699999996,1.4,1.0,0.4,0.0,3.0,3.0,1542.9541629400724,1519.8389489434055,23.115213996666853,A
12057887,24/25,1,2024-09-05 18:45:00+00:00,finished,Denmark,Switzerland,2.0,0.0,"UEFA Nations League, League A, Gr. 4",21.0,1619.474248,14.0,1710.884769,-7.0,-91.41052100000002,1.8,1.8,0.6,-0.4,711.0,709.0,1549.7890910273284,1515.567043058074,34.22204796925439,H
10023424,22/23,6,2022-09-27 18:45:00+00:00,finished,Sweden,Slovenia,1.0,1.0,"UEFA Nations League, League B, Gr. 4",37.0,1525.578992,56.0,1441.087158,19.0,84.49183399999993,0.6,1.0,-0.8,-0.8,3.0,3.0,1449.8247948858186,1507.746145029322,-57.92135014350333,D
12057832,24/25,1,2024-09-05 18:45:00+00:00,finished,Estonia,Slovakia,0.0,1.0,"UEFA Nations League, League C, Gr. 1",127.0,1130.63629,45.0,1473.660727,-82.0,-343.02443700000003,2.6,0.8,1.6,-0.4,710.0,711.0,1499.213089281784,1453.1969175561285,46.01617172565557,A
12057912,24/25,1,2024-09-06 18:45:00+00:00,finished,Belgium,Israel,3.0,1.0,"UEFA Nations League, League A, Gr. 2",8.0,1778.355242,76.0,1333.904007,68.0,444.451235,2.0,2.2,1.2,0.6,712.0,713.0,1571.6542245896126,1518.020766676412,53.63345791320057,H
10023372,22/23,5,2022-09-23 18:45:00+00:00,finished,Bosnia & Herzegovina,Montenegro,1.0,0.0,"UEFA Nations League, League B, Gr. 3",61.0,1408.930486,80.0,1301.977191,19.0,106.95329500000003,1.6,2.0,0.0,1.4,101.0,101.0,1498.5030881247906,1552.6416473448708,-54.1385592200802,H
10023437,22/23,5,2022-09-24 16:00:00+00:00,finished,Slovenia,Norway,2.0,1.0,"UEFA Nations League, League B, Gr. 4",56.0,1441.087158,19.0,1651.286867,-37.0,-210.19970899999998,0.6,2.2,-1.0,0.6,103.0,104.0,1497.4907274440775,1571.3667737974679,-73.8760463533904,H
12057847,24/25,1,2024-09-06 18:45:00+00:00,finished,Wales,Türkiye,0.0,0.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,27.0,1582.54473,-11.0,-65.59810100000004,0.2,2.0,-0.8,1.8,712.0,712.0,1501.8862947489665,1524.3552001383594,-22.46890538939283,D
12057909,24/25,1,2024-09-06 18:45:00+00:00,finished,France,Italy,1.0,3.0,"UEFA Nations League, League A, Gr. 2",3.0,1948.970817,15.0,1704.733836,12.0,244.2369809999998,1.0,2.0,-0.2,0.2,712.0,711.0,1530.4799037586736,1554.9030050595834,-24.42310130090982,A
12057827,24/25,2,2024-09-08 18:45:00+00:00,finished,Sweden,Estonia,3.0,0.0,"UEFA Nations League, League C, Gr. 1",37.0,1525.578992,127.0,1130.63629,90.0,394.94270200000005,0.8,2.4,-0.6,1.4,3.0,3.0,1470.021250374684,1486.12226839457,-16.10101801988594,H
10023416,22/23,6,2022-09-26 18:45:00+00:00,finished,Gibraltar,Georgia,1.0,2.0,"UEFA Nations League, League C, Gr. 4",202.0,820.260818,72.0,1355.261687,-130.0,-535.000869,0.2,2.6,-2.8,2.4,3.0,3.0,1423.6096128259073,1607.1587241421553,-183.54911131624795,A
12057815,24/25,2,2024-09-08 16:00:00+00:00,finished,Bulgaria,Northern Ireland,1.0,0.0,"UEFA Nations League, League C, Gr. 3",85.0,1271.683325,70.0,1365.296485,-15.0,-93.61316000000011,1.8,1.4,1.0,0.0,2.0,2.0,1494.7463341856567,1432.4103707693566,62.335963416300046,H
12057852,24/25,1,2024-09-06 18:45:00+00:00,finished,Slovenia,Austria,1.0,1.0,"UEFA Nations League, League B, Gr. 3",56.0,1441.087158,23.0,1598.822839,-33.0,-157.7356809999999,1.2,0.2,-0.4,-1.4,710.0,712.0,1507.949856763695,1494.7776175066886,13.172239257006368,D
12057897,24/25,3,2024-10-11 18:45:00+00:00,finished,Hungary,Netherlands,1.0,1.0,"UEFA Nations League, League A, Gr. 3",39.0,1506.393663,9.0,1775.54224,-30.0,-269.14857699999993,1.4,2.6,-0.4,1.4,31.0,31.0,1525.212965832804,1603.0644368766227,-77.85147104381872,D
10023427,22/23,5,2022-09-22 18:45:00+00:00,finished,Liechtenstein,Andorra,0.0,2.0,"UEFA Nations League, League D, Gr. 1",206.0,797.701009,172.0,946.429826,-34.0,-148.72881700000005,0.2,0.8,-1.2,-1.6,100.0,100.0,1418.5615862712866,1404.0919521929611,14.469634078325498,A
12057837,24/25,2,2024-09-09 18:45:00+00:00,finished,Montenegro,Wales,1.0,2.0,"UEFA Nations League, League B, Gr. 4",80.0,1301.977191,38.0,1516.946629,-42.0,-214.96943800000008,0.8,0.4,-0.4,-0.6,3.0,3.0,1506.5020011828583,1500.6682297175485,5.833771465309837,A
10023392,22/23,6,2022-09-27 18:45:00+00:00,finished,Norway,Serbia,0.0,2.0,"UEFA Nations League, League B, Gr. 4",19.0,1651.286867,40.0,1502.133186,21.0,149.153681,2.0,2.0,0.4,1.2,3.0,3.0,1561.1113562122234,1558.5698277163933,2.541528495830107,A
10023313,22/23,6,2022-09-27 18:45:00+00:00,finished,Ireland,Armenia,3.0,2.0,"UEFA Nations League, League B, Gr. 1",55.0,1441.096901,107.0,1189.632762,52.0,251.46413899999993,0.8,0.6,0.0,-2.4,3.0,3.0,1454.9001701137724,1479.6066551182573,-24.706485004484875,H
10023365,22/23,5,2022-09-22 18:45:00+00:00,finished,Slovakia,Azerbaijan,1.0,2.0,"UEFA Nations League, League C, Gr. 3",45.0,1473.660727,126.0,1131.995112,81.0,341.6656149999999,1.2,1.0,-0.4,-0.2,101.0,101.0,1464.6844186821113,1490.0797657140943,-25.395347031982965,A
10225881,22/23,5,2022-09-24 18:45:00+00:00,finished,Cyprus,Greece,1.0,0.0,"UEFA Nations League, League C, Gr. 2",124.0,1133.247165,46.0,1473.187305,-78.0,-339.94013999999993,0.4,2.6,-1.8,1.4,104.0,104.0,1416.2275416528603,1574.3591856740763,-158.13164402121606,H
10023383,22/23,5,2022-09-23 18:45:00+00:00,finished,Germany,Hungary,0.0,1.0,"UEFA Nations League, League A, Gr. 3",12.0,1726.218839,39.0,1506.393663,27.0,219.82517599999983,1.2,2.0,-0.6,1.2,101.0,101.0,1508.0416715302579,1555.826184661983,-47.784513131725134,A
12057790,24/25,6,2024-11-18 19:45:00+00:00,finished,Liechtenstein,San Marino,1.0,3.0,"UEFA Nations League, League D, Gr. 1",206.0,797.701009,211.0,721.201827,5.0,76.49918200000002,0.4,0.8,-1.0,-1.0,36.0,3.0,1383.422819819748,1356.5607879438812,26.862031875866705,A
12057914,24/25,3,2024-10-10 18:45:00+00:00,finished,Israel,France,1.0,4.0,"UEFA Nations League, League A, Gr. 2",76.0,1333.904007,3.0,1948.970817,-73.0,-615.0668099999998,1.4,1.2,-0.2,-0.2,31.0,31.0,1497.914822396602,1528.8649193091283,-30.950096912526305,A
12057843,24/25,2,2024-09-09 18:45:00+00:00,finished,Türkiye,Iceland,3.0,1.0,"UEFA Nations League, League B, Gr. 4",27.0,1582.54473,74.0,1342.771961,47.0,239.77276900000015,1.6,1.4,0.6,0.4,3.0,3.0,1525.5732651697774,1413.07251219922,112.50075297055741,H
10023352,22/23,5,2022-09-22 18:45:00+00:00,finished,Lithuania,Faroe Islands,1.0,1.0,"UEFA Nations League, League C, Gr. 1",149.0,1056.850321,123.0,1136.585036,-26.0,-79.73471500000005,0.6,1.0,-2.0,-0.8,100.0,100.0,1383.1483316299295,1482.0056747956367,-98.8573431657071,D
10023438,22/23,5,2022-09-24 16:00:00+00:00,finished,Northern Ireland,Kosovo,2.0,1.0,"UEFA Nations League, League C, Gr. 2",70.0,1365.296485,78.0,1319.120924,8.0,46.175561000000016,0.6,1.8,-0.4,0.2,104.0,103.0,1410.6111758023117,1529.035707201454,-118.42453139914232,H
10225879,22/23,6,2022-09-27 18:45:00+00:00,finished,Kosovo,Cyprus,5.0,1.0,"UEFA Nations League, League C, Gr. 2",78.0,1319.120924,124.0,1133.247165,46.0,185.87375900000006,1.2,1.0,-0.2,-0.8,3.0,3.0,1517.5100313586436,1428.8456770712883,88.66435428735531,H
10225887,22/23,6,2022-09-25 16:00:00+00:00,finished,Azerbaijan,Kazakhstan,3.0,0.0,"UEFA Nations League, League C, Gr. 3",126.0,1131.995112,111.0,1180.780449,-15.0,-48.78533700000003,1.4,2.6,0.0,1.0,2.0,3.0,1501.2147674300022,1503.0765404078168,-1.861772977814553,H
10023362,22/23,5,2022-09-23 18:45:00+00:00,finished,Finland,Romania,1.0,1.0,"UEFA Nations League, League B, Gr. 3",75.0,1341.922408,52.0,1455.894657,-23.0,-113.97224900000015,0.8,0.8,-0.4,-1.0,101.0,101.0,1522.3814739342454,1497.0642065899387,25.31726734430663,D
12057881,24/25,3,2024-10-12 18:45:00+00:00,finished,Spain,Denmark,1.0,0.0,"UEFA Nations League, League A, Gr. 4",1.0,1995.881879,21.0,1619.474248,20.0,376.40763100000004,2.0,2.4,1.0,1.4,34.0,34.0,1581.3742530526185,1573.4135494336697,7.960703618948855,H
10023348,22/23,6,2022-09-25 18:45:00+00:00,finished,Luxembourg,Lithuania,1.0,0.0,"UEFA Nations League, League C, Gr. 1",98.0,1232.81815,149.0,1056.850321,51.0,175.96782900000017,1.6,0.2,0.2,-2.2,3.0,3.0,1530.0690650421855,1384.1197512622844,145.9493137799011,H
12057929,24/25,1,2024-09-05 18:45:00+00:00,finished,Portugal,Croatia,2.0,1.0,"UEFA Nations League, League A, Gr. 1",7.0,1787.854725,13.0,1723.050142,6.0,64.80458299999987,1.8,2.6,1.6,1.0,709.0,711.0,1576.3460554721862,1487.0966560639401,89.24939940824606,H
12057919,24/25,1,2024-09-05 18:45:00+00:00,finished,Scotland,Poland,2.0,3.0,"UEFA Nations League, League A, Gr. 1",42.0,1491.223887,36.0,1526.183359,-6.0,-34.959472000000005,2.0,0.8,0.8,-1.4,709.0,711.0,1567.3169437650818,1471.6463473563392,95.67059640874254,A
12057882,24/25,1,2024-09-05 18:45:00+00:00,finished,Serbia,Spain,0.0,0.0,"UEFA Nations League, League A, Gr. 4",40.0,1502.133186,1.0,1995.881879,-39.0,-493.748693,2.6,2.0,1.8,0.6,709.0,709.0,1576.4496435347985,1561.2963470460113,15.153296488787191,D
10023449,22/23,6,2022-09-25 13:00:00+00:00,finished,Andorra,Latvia,1.0,1.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,137.0,1085.660758,-35.0,-139.23093199999994,1.4,2.4,-0.2,1.4,2.0,2.0,1422.4643239288794,1518.869915432321,-96.40559150344166,D
12057926,24/25,3,2024-10-12 18:45:00+00:00,finished,Poland,Portugal,1.0,3.0,"UEFA Nations League, League A, Gr. 1",36.0,1526.183359,7.0,1787.854725,-29.0,-261.6713659999998,1.2,1.8,-0.4,0.8,34.0,34.0,1477.685434515247,1589.5305599557544,-111.84512544050745,A
