fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group
8600883,20/21,4,2020-10-13 16:00:00+00:00,finished,Latvia,Malta,0.0,1.0,"UEFA Nations League, League D, Gr. 1"
8600795,20/21,4,2020-10-13 18:45:00+00:00,finished,Germany,Switzerland,3.0,3.0,"UEFA Nations League, League A, Gr. 4"
8600749,20/21,4,2020-10-13 18:45:00+00:00,finished,Ukraine,Spain,1.0,0.0,"UEFA Nations League, League A, Gr. 4"
8600879,20/21,4,2020-10-13 18:45:00+00:00,finished,Montenegro,Luxembourg,1.0,2.0,"UEFA Nations League, League C, Gr. 1"
8600881,20/21,4,2020-10-13 18:45:00+00:00,finished,Faroe Islands,Andorra,2.0,0.0,"UEFA Nations League, League D, Gr. 1"
8600867,20/21,4,2020-10-13 18:45:00+00:00,finished,Liechtenstein,San Marino,0.0,0.0,"UEFA Nations League, League D, Gr. 2"
8600862,20/21,4,2020-10-14 16:00:00+00:00,finished,Finland,Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 4"
8600888,20/21,4,2020-10-14 16:00:00+00:00,finished,Lithuania,Albania,0.0,0.0,"UEFA Nations League, League C, Gr. 4"
8600770,20/21,4,2020-10-14 18:45:00+00:00,finished,Türkiye,Serbia,2.0,2.0,"UEFA Nations League, League B, Gr. 3"
8600783,20/21,4,2020-10-14 18:45:00+00:00,finished,Russia,Hungary,0.0,0.0,"UEFA Nations League, League B, Gr. 3"
8600852,20/21,4,2020-10-14 18:45:00+00:00,finished,Bulgaria,Wales,0.0,1.0,"UEFA Nations League, League B, Gr. 4"
8600864,20/21,4,2020-10-14 18:45:00+00:00,finished,Estonia,Armenia,1.0,1.0,"UEFA Nations League, League C, Gr. 2"
8600828,20/21,4,2020-10-14 18:45:00+00:00,finished,Slovakia,Israel,2.0,3.0,"UEFA Nations League, League B, Gr. 2"
8600874,20/21,4,2020-10-14 18:45:00+00:00,finished,Greece,Kosovo,0.0,0.0,"UEFA Nations League, League C, Gr. 3"
8600865,20/21,4,2020-10-14 18:45:00+00:00,finished,Moldova,Slovenia,0.0,4.0,"UEFA Nations League, League C, Gr. 3"
8600885,20/21,4,2020-10-14 18:45:00+00:00,finished,Belarus,Kazakhstan,2.0,0.0,"UEFA Nations League, League C, Gr. 4"
8600857,20/21,4,2020-10-14 18:45:00+00:00,finished,North Macedonia,Georgia,1.0,1.0,"UEFA Nations League, League C, Gr. 2"
8600757,20/21,4,2020-10-14 18:45:00+00:00,finished,Scotland,Czechia,1.0,0.0,"UEFA Nations League, League B, Gr. 2"
8600780,20/21,4,2020-10-14 18:45:00+00:00,finished,Norway,Northern Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 1"
8600774,20/21,4,2020-10-14 18:45:00+00:00,finished,Portugal,Sweden,3.0,0.0,"UEFA Nations League, League A, Gr. 3"
8600755,20/21,4,2020-10-14 18:45:00+00:00,finished,Croatia,France,1.0,2.0,"UEFA Nations League, League A, Gr. 3"
8600748,20/21,4,2020-10-14 18:45:00+00:00,finished,Iceland,Belgium,1.0,2.0,"UEFA Nations League, League A, Gr. 2"
8600764,20/21,4,2020-10-14 18:45:00+00:00,finished,England,Denmark,0.0,1.0,"UEFA Nations League, League A, Gr. 2"
8600796,20/21,4,2020-10-14 18:45:00+00:00,finished,Poland,Bosnia & Herzegovina,3.0,0.0,"UEFA Nations League, League A, Gr. 1"
8600821,20/21,4,2020-10-14 18:45:00+00:00,finished,Italy,Netherlands,1.0,1.0,"UEFA Nations League, League A, Gr. 1"
8600786,20/21,4,2020-10-14 18:45:00+00:00,finished,Romania,Austria,0.0,1.0,"UEFA Nations League, League B, Gr. 1"
8600855,20/21,5,2020-11-14 14:00:00+00:00,finished,San Marino,Gibraltar,0.0,0.0,"UEFA Nations League, League D, Gr. 2"
8600884,20/21,5,2020-11-14 14:00:00+00:00,finished,Malta,Andorra,3.0,1.0,"UEFA Nations League, League D, Gr. 1"
8600899,20/21,5,2020-11-14 17:00:00+00:00,finished,Cyprus,Luxembourg,2.0,1.0,"UEFA Nations League, League C, Gr. 1"
8600897,20/21,5,2020-11-14 17:00:00+00:00,finished,Azerbaijan,Montenegro,0.0,0.0,"UEFA Nations League, League C, Gr. 1"
8600873,20/21,5,2020-11-14 17:00:00+00:00,finished,Latvia,Faroe Islands,1.0,1.0,"UEFA Nations League, League D, Gr. 1"
8600739,20/21,5,2020-11-14 19:45:00+00:00,finished,Portugal,France,0.0,1.0,"UEFA Nations League, League A, Gr. 3"
8600776,20/21,5,2020-11-14 19:45:00+00:00,finished,Sweden,Croatia,2.0,1.0,"UEFA Nations League, League A, Gr. 3"
8600771,20/21,5,2020-11-14 19:45:00+00:00,finished,Germany,Ukraine,3.0,1.0,"UEFA Nations League, League A, Gr. 4"
8600829,20/21,5,2020-11-14 19:45:00+00:00,finished,Switzerland,Spain,1.0,1.0,"UEFA Nations League, League A, Gr. 4"
8600825,20/21,5,2020-11-15 14:00:00+00:00,finished,Slovakia,Scotland,1.0,0.0,"UEFA Nations League, League B, Gr. 2"
8600890,20/21,5,2020-11-15 14:00:00+00:00,finished,North Macedonia,Estonia,2.0,1.0,"UEFA Nations League, League C, Gr. 2"
8600889,20/21,5,2020-11-15 17:00:00+00:00,finished,Georgia,Armenia,1.0,2.0,"UEFA Nations League, League C, Gr. 2"
8600898,20/21,5,2020-11-15 17:00:00+00:00,finished,Albania,Kazakhstan,3.0,1.0,"UEFA Nations League, League C, Gr. 4"
8600896,20/21,5,2020-11-15 17:00:00+00:00,finished,Wales,Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 4"
8600893,20/21,5,2020-11-15 17:00:00+00:00,finished,Bulgaria,Finland,1.0,2.0,"UEFA Nations League, League B, Gr. 4"
8600900,20/21,5,2020-11-15 17:00:00+00:00,finished,Belarus,Lithuania,2.0,0.0,"UEFA Nations League, League C, Gr. 4"
8600826,20/21,5,2020-11-15 17:00:00+00:00,finished,Netherlands,Bosnia & Herzegovina,3.0,1.0,"UEFA Nations League, League A, Gr. 1"
8600831,20/21,5,2020-11-15 17:00:00+00:00,finished,Türkiye,Russia,3.0,2.0,"UEFA Nations League, League B, Gr. 3"
8600902,20/21,5,2020-11-15 19:45:00+00:00,finished,Slovenia,Kosovo,2.0,1.0,"UEFA Nations League, League C, Gr. 3"
8600894,20/21,5,2020-11-15 19:45:00+00:00,finished,Moldova,Greece,0.0,2.0,"UEFA Nations League, League C, Gr. 3"
8600824,20/21,5,2020-11-15 19:45:00+00:00,finished,Hungary,Serbia,1.0,1.0,"UEFA Nations League, League B, Gr. 3"
8600762,20/21,5,2020-11-15 19:45:00+00:00,finished,Austria,Northern Ireland,2.0,1.0,"UEFA Nations League, League B, Gr. 1"
8600785,20/21,5,2020-11-15 19:45:00+00:00,finished,Romania,Norway,3.0,0.0,"UEFA Nations League, League B, Gr. 1"
8600823,20/21,5,2020-11-15 19:45:00+00:00,finished,Belgium,England,2.0,0.0,"UEFA Nations League, League A, Gr. 2"
8600743,20/21,5,2020-11-15 19:45:00+00:00,finished,Denmark,Iceland,2.0,1.0,"UEFA Nations League, League A, Gr. 2"
8600782,20/21,5,2020-11-15 19:45:00+00:00,finished,Czechia,Israel,1.0,0.0,"UEFA Nations League, League B, Gr. 2"
8600772,20/21,5,2020-11-15 19:45:00+00:00,finished,Italy,Poland,2.0,0.0,"UEFA Nations League, League A, Gr. 1"
8600892,20/21,6,2020-11-17 19:45:00+00:00,finished,Luxembourg,Azerbaijan,0.0,0.0,"UEFA Nations League, League C, Gr. 1"
8600745,20/21,6,2020-11-17 19:45:00+00:00,postponed,Switzerland,Ukraine,3.0,0.0,"UEFA Nations League, League A, Gr. 4"
8600781,20/21,6,2020-11-17 19:45:00+00:00,finished,Spain,Germany,6.0,0.0,"UEFA Nations League, League A, Gr. 4"
8600775,20/21,6,2020-11-17 19:45:00+00:00,finished,Croatia,Portugal,2.0,3.0,"UEFA Nations League, League A, Gr. 3"
8600735,20/21,6,2020-11-17 19:45:00+00:00,finished,France,Sweden,4.0,2.0,"UEFA Nations League, League A, Gr. 3"
8600895,20/21,6,2020-11-17 19:45:00+00:00,finished,Montenegro,Cyprus,4.0,0.0,"UEFA Nations League, League C, Gr. 1"
8600909,20/21,6,2020-11-17 19:45:00+00:00,finished,Andorra,Latvia,0.0,5.0,"UEFA Nations League, League D, Gr. 1"
8600907,20/21,6,2020-11-17 19:45:00+00:00,finished,Malta,Faroe Islands,1.0,1.0,"UEFA Nations League, League D, Gr. 1"
8600906,20/21,6,2020-11-17 19:45:00+00:00,finished,Gibraltar,Liechtenstein,1.0,1.0,"UEFA Nations League, League D, Gr. 2"
8600901,20/21,6,2020-11-18 15:00:00+00:00,finished,Albania,Belarus,3.0,2.0,"UEFA Nations League, League C, Gr. 4"
8600891,20/21,6,2020-11-18 15:00:00+00:00,finished,Kazakhstan,Lithuania,1.0,2.0,"UEFA Nations League, League C, Gr. 4"
8600912,20/21,6,2020-11-18 17:00:00+00:00,finished,Armenia,North Macedonia,1.0,0.0,"UEFA Nations League, League C, Gr. 2"
8600904,20/21,6,2020-11-18 17:00:00+00:00,finished,Georgia,Estonia,0.0,0.0,"UEFA Nations League, League C, Gr. 2"
8600784,20/21,6,2020-11-18 19:45:00+00:00,finished,Czechia,Slovakia,2.0,0.0,"UEFA Nations League, League B, Gr. 2"
8600908,20/21,6,2020-11-18 19:45:00+00:00,finished,Kosovo,Moldova,1.0,0.0,"UEFA Nations League, League C, Gr. 3"
8600905,20/21,6,2020-11-18 19:45:00+00:00,finished,Greece,Slovenia,0.0,0.0,"UEFA Nations League, League C, Gr. 3"
8600911,20/21,6,2020-11-18 19:45:00+00:00,finished,Wales,Finland,3.0,1.0,"UEFA Nations League, League B, Gr. 4"
8600910,20/21,6,2020-11-18 19:45:00+00:00,finished,Ireland,Bulgaria,0.0,0.0,"UEFA Nations League, League B, Gr. 4"
8600768,20/21,6,2020-11-18 19:45:00+00:00,finished,Serbia,Russia,5.0,0.0,"UEFA Nations League, League B, Gr. 3"
8600765,20/21,6,2020-11-18 19:45:00+00:00,finished,Hungary,Türkiye,2.0,0.0,"UEFA Nations League, League B, Gr. 3"
8600744,20/21,6,2020-11-18 19:45:00+00:00,finished,Israel,Scotland,1.0,0.0,"UEFA Nations League, League B, Gr. 2"
8600787,20/21,6,2020-11-18 19:45:00+00:00,finished,England,Iceland,4.0,0.0,"UEFA Nations League, League A, Gr. 2"
8600747,20/21,6,2020-11-18 19:45:00+00:00,finished,Northern Ireland,Romania,1.0,1.0,"UEFA Nations League, League B, Gr. 1"
8600778,20/21,6,2020-11-18 19:45:00+00:00,finished,Austria,Norway,1.0,1.0,"UEFA Nations League, League B, Gr. 1"
8600792,20/21,6,2020-11-18 19:45:00+00:00,finished,Belgium,Denmark,4.0,2.0,"UEFA Nations League, League A, Gr. 2"
8600797,20/21,6,2020-11-18 19:45:00+00:00,finished,Poland,Netherlands,1.0,2.0,"UEFA Nations League, League A, Gr. 1"
8600760,20/21,6,2020-11-18 19:45:00+00:00,finished,Bosnia & Herzegovina,Italy,0.0,2.0,"UEFA Nations League, League A, Gr. 1"
10023336,22/23,1,2022-06-01 16:00:00+00:00,finished,Poland,Wales,2.0,1.0,"UEFA Nations League, League A, Gr. 4"
10023380,22/23,1,2022-06-02 16:00:00+00:00,finished,Georgia,Gibraltar,4.0,0.0,"UEFA Nations League, League C, Gr. 4"
10023417,22/23,1,2022-06-02 16:00:00+00:00,finished,Bulgaria,North Macedonia,1.0,1.0,"UEFA Nations League, League C, Gr. 4"
10225901,22/23,1,2022-06-02 16:00:00+00:00,finished,Estonia,San Marino,2.0,0.0,"UEFA Nations League, League D, Gr. 2"
10225877,22/23,1,2022-06-02 16:00:00+00:00,finished,Cyprus,Kosovo,0.0,2.0,"UEFA Nations League, League C, Gr. 2"
10023371,22/23,1,2022-06-02 18:45:00+00:00,finished,Serbia,Norway,0.0,1.0,"UEFA Nations League, League B, Gr. 4"
10023406,22/23,1,2022-06-02 18:45:00+00:00,finished,Northern Ireland,Greece,0.0,1.0,"UEFA Nations League, League C, Gr. 2"
10023346,22/23,1,2022-06-02 18:45:00+00:00,finished,Slovenia,Sweden,0.0,2.0,"UEFA Nations League, League B, Gr. 4"
10023320,22/23,1,2022-06-02 18:45:00+00:00,finished,Israel,Iceland,2.0,2.0,"UEFA Nations League, League B, Gr. 2"
10023335,22/23,1,2022-06-02 18:45:00+00:00,canceled,Albania,Russia,,,"UEFA Nations League, League B, Gr. 2"
10023333,22/23,1,2022-06-02 18:45:00+00:00,finished,Spain,Portugal,1.0,1.0,"UEFA Nations League, League A, Gr. 2"
10023331,22/23,1,2022-06-02 18:45:00+00:00,finished,Czechia,Switzerland,2.0,1.0,"UEFA Nations League, League A, Gr. 2"
10225893,22/23,1,2022-06-03 14:00:00+00:00,finished,Kazakhstan,Azerbaijan,2.0,0.0,"UEFA Nations League, League C, Gr. 3"
10023393,22/23,1,2022-06-03 16:00:00+00:00,finished,Latvia,Andorra,3.0,0.0,"UEFA Nations League, League D, Gr. 1"
10023384,22/23,1,2022-06-03 18:45:00+00:00,finished,Croatia,Austria,0.0,3.0,"UEFA Nations League, League A, Gr. 1"
10023340,22/23,1,2022-06-03 18:45:00+00:00,finished,France,Denmark,1.0,2.0,"UEFA Nations League, League A, Gr. 1"
10023414,22/23,1,2022-06-03 18:45:00+00:00,finished,Belgium,Netherlands,1.0,4.0,"UEFA Nations League, League A, Gr. 4"
10023390,22/23,1,2022-06-03 18:45:00+00:00,finished,Belarus,Slovakia,0.0,1.0,"UEFA Nations League, League C, Gr. 3"
10225882,22/23,1,2022-06-03 18:45:00+00:00,finished,Liechtenstein,Moldova,0.0,2.0,"UEFA Nations League, League D, Gr. 1"
10023407,22/23,2,2022-06-04 13:00:00+00:00,finished,Armenia,Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 1"
10023314,22/23,1,2022-06-04 16:00:00+00:00,finished,Lithuania,Luxembourg,0.0,2.0,"UEFA Nations League, League C, Gr. 1"
10023441,22/23,1,2022-06-04 16:00:00+00:00,finished,Finland,Bosnia & Herzegovina,1.0,1.0,"UEFA Nations League, League B, Gr. 3"
10023447,22/23,1,2022-06-04 16:00:00+00:00,finished,Hungary,England,1.0,0.0,"UEFA Nations League, League A, Gr. 3"
10023373,22/23,1,2022-06-04 18:45:00+00:00,finished,Italy,Germany,1.0,1.0,"UEFA Nations League, League A, Gr. 3"
10023388,22/23,1,2022-06-04 18:45:00+00:00,finished,Montenegro,Romania,2.0,0.0,"UEFA Nations League, League B, Gr. 3"
10023329,22/23,1,2022-06-04 18:45:00+00:00,finished,Türkiye,Faroe Islands,4.0,0.0,"UEFA Nations League, League C, Gr. 1"
10023345,22/23,2,2022-06-05 13:00:00+00:00,finished,San Marino,Malta,0.0,2.0,"UEFA Nations League, League D, Gr. 2"
10023440,22/23,2,2022-06-05 16:00:00+00:00,finished,Gibraltar,North Macedonia,0.0,2.0,"UEFA Nations League, League C, Gr. 4"
10225878,22/23,2,2022-06-05 16:00:00+00:00,finished,Cyprus,Northern Ireland,0.0,0.0,"UEFA Nations League, League C, Gr. 2"
10023403,22/23,2,2022-06-05 18:45:00+00:00,finished,Kosovo,Greece,0.0,1.0,"UEFA Nations League, League C, Gr. 2"
10023349,22/23,2,2022-06-05 18:45:00+00:00,finished,Sweden,Norway,1.0,2.0,"UEFA Nations League, League B, Gr. 4"
10023401,22/23,2,2022-06-05 18:45:00+00:00,finished,Bulgaria,Georgia,2.0,5.0,"UEFA Nations League, League C, Gr. 4"
10023412,22/23,2,2022-06-05 18:45:00+00:00,finished,Serbia,Slovenia,4.0,1.0,"UEFA Nations League, League B, Gr. 4"
10023394,22/23,2,2022-06-05 18:45:00+00:00,finished,Portugal,Switzerland,4.0,0.0,"UEFA Nations League, League A, Gr. 2"
10023385,22/23,2,2022-06-05 18:45:00+00:00,finished,Czechia,Spain,2.0,2.0,"UEFA Nations League, League A, Gr. 2"
10023367,22/23,2,2022-06-06 16:00:00+00:00,finished,Latvia,Liechtenstein,1.0,0.0,"UEFA Nations League, League D, Gr. 1"
10225892,22/23,2,2022-06-06 18:45:00+00:00,finished,Slovakia,Kazakhstan,0.0,1.0,"UEFA Nations League, League C, Gr. 3"
10225886,22/23,2,2022-06-06 18:45:00+00:00,finished,Andorra,Moldova,0.0,0.0,"UEFA Nations League, League D, Gr. 1"
10023398,22/23,2,2022-06-06 18:45:00+00:00,canceled,Israel,Russia,,,"UEFA Nations League, League B, Gr. 2"
10023375,22/23,2,2022-06-06 18:45:00+00:00,finished,Iceland,Albania,1.0,1.0,"UEFA Nations League, League B, Gr. 2"
10023408,22/23,2,2022-06-06 18:45:00+00:00,finished,Belarus,Azerbaijan,0.0,0.0,"UEFA Nations League, League C, Gr. 3"
10023453,22/23,2,2022-06-06 18:45:00+00:00,finished,Austria,Denmark,1.0,2.0,"UEFA Nations League, League A, Gr. 1"
10023295,22/23,2,2022-06-06 18:45:00+00:00,finished,Croatia,France,1.0,1.0,"UEFA Nations League, League A, Gr. 1"
10023396,22/23,2,2022-06-07 16:00:00+00:00,finished,Finland,Montenegro,2.0,0.0,"UEFA Nations League, League B, Gr. 3"
10023341,22/23,2,2022-06-07 18:45:00+00:00,finished,Faroe Islands,Luxembourg,0.0,1.0,"UEFA Nations League, League C, Gr. 1"
10023442,22/23,2,2022-06-07 18:45:00+00:00,finished,Bosnia & Herzegovina,Romania,1.0,0.0,"UEFA Nations League, League B, Gr. 3"
10023370,22/23,2,2022-06-07 18:45:00+00:00,finished,Italy,Hungary,2.0,1.0,"UEFA Nations League, League A, Gr. 3"
10023342,22/23,2,2022-06-07 18:45:00+00:00,finished,Lithuania,Türkiye,0.0,6.0,"UEFA Nations League, League C, Gr. 1"
10023351,22/23,2,2022-06-07 18:45:00+00:00,finished,Germany,England,1.0,1.0,"UEFA Nations League, League A, Gr. 3"
10023397,22/23,1,2022-06-08 18:45:00+00:00,finished,Ireland,Ukraine,0.0,1.0,"UEFA Nations League, League B, Gr. 1"
10023415,22/23,1,2022-06-08 18:45:00+00:00,finished,Scotland,Armenia,2.0,0.0,"UEFA Nations League, League B, Gr. 1"
10023334,22/23,2,2022-06-08 18:45:00+00:00,finished,Belgium,Poland,6.0,1.0,"UEFA Nations League, League A, Gr. 4"
10023381,22/23,2,2022-06-08 18:45:00+00:00,finished,Wales,Netherlands,1.0,2.0,"UEFA Nations League, League A, Gr. 4"
10023399,22/23,3,2022-06-09 18:45:00+00:00,finished,Gibraltar,Bulgaria,1.0,1.0,"UEFA Nations League, League C, Gr. 4"
10225902,22/23,3,2022-06-09 18:45:00+00:00,finished,Malta,Estonia,1.0,2.0,"UEFA Nations League, League D, Gr. 2"
10023306,22/23,3,2022-06-09 18:45:00+00:00,finished,Portugal,Czechia,2.0,0.0,"UEFA Nations League, League A, Gr. 2"
10023361,22/23,3,2022-06-09 18:45:00+00:00,finished,Switzerland,Spain,0.0,1.0,"UEFA Nations League, League A, Gr. 2"
10023435,22/23,3,2022-06-09 18:45:00+00:00,finished,Norway,Slovenia,0.0,0.0,"UEFA Nations League, League B, Gr. 4"
10023339,22/23,3,2022-06-09 18:45:00+00:00,finished,Sweden,Serbia,0.0,1.0,"UEFA Nations League, League B, Gr. 4"
10225880,22/23,3,2022-06-09 18:45:00+00:00,finished,Greece,Cyprus,3.0,0.0,"UEFA Nations League, League C, Gr. 2"
10023430,22/23,3,2022-06-09 18:45:00+00:00,finished,Kosovo,Northern Ireland,3.0,2.0,"UEFA Nations League, League C, Gr. 2"
10023382,22/23,3,2022-06-09 18:45:00+00:00,finished,North Macedonia,Georgia,0.0,3.0,"UEFA Nations League, League C, Gr. 4"
10225888,22/23,3,2022-06-10 16:00:00+00:00,finished,Moldova,Latvia,2.0,4.0,"UEFA Nations League, League D, Gr. 1"
10023422,22/23,3,2022-06-10 16:00:00+00:00,finished,Azerbaijan,Slovakia,0.0,1.0,"UEFA Nations League, League C, Gr. 3"
10023445,22/23,3,2022-06-10 18:45:00+00:00,finished,Austria,France,1.0,1.0,"UEFA Nations League, League A, Gr. 1"
10023425,22/23,3,2022-06-10 18:45:00+00:00,finished,Denmark,Croatia,0.0,1.0,"UEFA Nations League, League A, Gr. 1"
10023298,22/23,3,2022-06-10 18:45:00+00:00,finished,Albania,Israel,1.0,2.0,"UEFA Nations League, League B, Gr. 2"
10023360,22/23,3,2022-06-10 18:45:00+00:00,canceled,Russia,Iceland,,,"UEFA Nations League, League B, Gr. 2"
10225891,22/23,3,2022-06-10 18:45:00+00:00,finished,Belarus,Kazakhstan,1.0,1.0,"UEFA Nations League, League C, Gr. 3"
10023421,22/23,3,2022-06-10 18:45:00+00:00,finished,Andorra,Liechtenstein,2.0,1.0,"UEFA Nations League, League D, Gr. 1"
10023319,22/23,3,2022-06-11 13:00:00+00:00,finished,Ukraine,Armenia,3.0,0.0,"UEFA Nations League, League B, Gr. 1"
10023386,22/23,3,2022-06-11 16:00:00+00:00,finished,Faroe Islands,Lithuania,2.0,1.0,"UEFA Nations League, League C, Gr. 1"
10023405,22/23,3,2022-06-11 16:00:00+00:00,finished,Ireland,Scotland,3.0,0.0,"UEFA Nations League, League B, Gr. 1"
10023347,22/23,3,2022-06-11 18:45:00+00:00,finished,Luxembourg,Türkiye,0.0,2.0,"UEFA Nations League, League C, Gr. 1"
10023355,22/23,3,2022-06-11 18:45:00+00:00,finished,Romania,Finland,1.0,0.0,"UEFA Nations League, League B, Gr. 3"
10023428,22/23,3,2022-06-11 18:45:00+00:00,finished,Montenegro,Bosnia & Herzegovina,1.0,1.0,"UEFA Nations League, League B, Gr. 3"
10023337,22/23,3,2022-06-11 18:45:00+00:00,finished,Wales,Belgium,1.0,1.0,"UEFA Nations League, League A, Gr. 4"
10023404,22/23,3,2022-06-11 18:45:00+00:00,finished,Hungary,Germany,1.0,1.0,"UEFA Nations League, League A, Gr. 3"
10023294,22/23,3,2022-06-11 18:45:00+00:00,finished,England,Italy,0.0,0.0,"UEFA Nations League, League A, Gr. 3"
10023358,22/23,3,2022-06-11 18:45:00+00:00,finished,Netherlands,Poland,2.0,2.0,"UEFA Nations League, League A, Gr. 4"
10225876,22/23,4,2022-06-12 13:00:00+00:00,finished,Northern Ireland,Cyprus,2.0,2.0,"UEFA Nations League, League C, Gr. 2"
10023307,22/23,4,2022-06-12 16:00:00+00:00,finished,North Macedonia,Gibraltar,4.0,0.0,"UEFA Nations League, League C, Gr. 4"
10023327,22/23,4,2022-06-12 16:00:00+00:00,finished,Norway,Sweden,3.0,2.0,"UEFA Nations League, League B, Gr. 4"
10023366,22/23,4,2022-06-12 16:00:00+00:00,finished,Georgia,Bulgaria,0.0,0.0,"UEFA Nations League, League C, Gr. 4"
10023420,22/23,4,2022-06-12 18:45:00+00:00,finished,Spain,Czechia,2.0,0.0,"UEFA Nations League, League A, Gr. 2"
10023344,22/23,4,2022-06-12 18:45:00+00:00,finished,Malta,San Marino,1.0,0.0,"UEFA Nations League, League D, Gr. 2"
10024661,22/23,4,2022-06-12 18:45:00+00:00,finished,Switzerland,Portugal,1.0,0.0,"UEFA Nations League, League A, Gr. 2"
10023363,22/23,4,2022-06-12 18:45:00+00:00,finished,Greece,Kosovo,2.0,0.0,"UEFA Nations League, League C, Gr. 2"
10023446,22/23,4,2022-06-12 18:45:00+00:00,finished,Slovenia,Serbia,2.0,2.0,"UEFA Nations League, League B, Gr. 4"
10225889,22/23,4,2022-06-13 14:00:00+00:00,finished,Kazakhstan,Slovakia,2.0,1.0,"UEFA Nations League, League C, Gr. 3"
10023389,22/23,4,2022-06-13 16:00:00+00:00,finished,Azerbaijan,Belarus,2.0,0.0,"UEFA Nations League, League C, Gr. 3"
10023443,22/23,4,2022-06-13 18:45:00+00:00,finished,Denmark,Austria,2.0,0.0,"UEFA Nations League, League A, Gr. 1"
10023350,22/23,4,2022-06-13 18:45:00+00:00,finished,France,Croatia,0.0,1.0,"UEFA Nations League, League A, Gr. 1"
10024811,22/23,4,2022-06-13 18:45:00+00:00,finished,Iceland,Israel,2.0,2.0,"UEFA Nations League, League B, Gr. 2"
10024812,22/23,4,2022-06-13 18:45:00+00:00,canceled,Russia,Albania,,,"UEFA Nations League, League B, Gr. 2"
10023701,22/23,4,2022-06-14 16:00:00+00:00,finished,Armenia,Scotland,1.0,4.0,"UEFA Nations League, League B, Gr. 1"
10225884,22/23,4,2022-06-14 16:00:00+00:00,finished,Moldova,Andorra,2.0,1.0,"UEFA Nations League, League D, Gr. 1"
10023419,22/23,4,2022-06-14 18:45:00+00:00,finished,Netherlands,Wales,3.0,2.0,"UEFA Nations League, League A, Gr. 4"
10023296,22/23,4,2022-06-14 18:45:00+00:00,finished,England,Hungary,0.0,4.0,"UEFA Nations League, League A, Gr. 3"
10023354,22/23,4,2022-06-14 18:45:00+00:00,finished,Germany,Italy,5.0,2.0,"UEFA Nations League, League A, Gr. 3"
10023359,22/23,4,2022-06-14 18:45:00+00:00,finished,Poland,Belgium,0.0,1.0,"UEFA Nations League, League A, Gr. 4"
10023703,22/23,4,2022-06-14 18:45:00+00:00,finished,Ukraine,Ireland,1.0,1.0,"UEFA Nations League, League B, Gr. 1"
10024814,22/23,4,2022-06-14 18:45:00+00:00,finished,Bosnia & Herzegovina,Finland,3.0,2.0,"UEFA Nations League, League B, Gr. 3"
10024813,22/23,4,2022-06-14 18:45:00+00:00,finished,Romania,Montenegro,0.0,3.0,"UEFA Nations League, League B, Gr. 3"
10023343,22/23,4,2022-06-14 18:45:00+00:00,finished,Luxembourg,Faroe Islands,2.0,2.0,"UEFA Nations League, League C, Gr. 1"
10023369,22/23,4,2022-06-14 18:45:00+00:00,finished,Türkiye,Lithuania,2.0,0.0,"UEFA Nations League, League C, Gr. 1"
10023310,22/23,4,2022-06-14 18:45:00+00:00,finished,Liechtenstein,Latvia,0.0,2.0,"UEFA Nations League, League D, Gr. 1"
10023321,22/23,2,2022-09-21 18:45:00+00:00,finished,Scotland,Ukraine,3.0,0.0,"UEFA Nations League, League B, Gr. 1"
10225883,22/23,5,2022-09-22 14:00:00+00:00,finished,Kazakhstan,Belarus,2.0,1.0,"UEFA Nations League, League C, Gr. 3"
10225885,22/23,5,2022-09-22 16:00:00+00:00,finished,Latvia,Moldova,1.0,2.0,"UEFA Nations League, League D, Gr. 1"
10023365,22/23,5,2022-09-22 18:45:00+00:00,finished,Slovakia,Azerbaijan,1.0,2.0,"UEFA Nations League, League C, Gr. 3"
10023439,22/23,5,2022-09-22 18:45:00+00:00,finished,Croatia,Denmark,2.0,1.0,"UEFA Nations League, League A, Gr. 1"
10023318,22/23,5,2022-09-22 18:45:00+00:00,finished,Türkiye,Luxembourg,3.0,3.0,"UEFA Nations League, League C, Gr. 1"
10023427,22/23,5,2022-09-22 18:45:00+00:00,finished,Liechtenstein,Andorra,0.0,2.0,"UEFA Nations League, League D, Gr. 1"
10023352,22/23,5,2022-09-22 18:45:00+00:00,finished,Lithuania,Faroe Islands,1.0,1.0,"UEFA Nations League, League C, Gr. 1"
10023379,22/23,5,2022-09-22 18:45:00+00:00,finished,Belgium,Wales,2.0,1.0,"UEFA Nations League, League A, Gr. 4"
10023356,22/23,5,2022-09-22 18:45:00+00:00,finished,Poland,Netherlands,0.0,2.0,"UEFA Nations League, League A, Gr. 4"
10023387,22/23,5,2022-09-22 18:45:00+00:00,finished,France,Austria,2.0,0.0,"UEFA Nations League, League A, Gr. 1"
10023426,22/23,5,2022-09-23 16:00:00+00:00,finished,Georgia,North Macedonia,2.0,0.0,"UEFA Nations League, League C, Gr. 4"
10225903,22/23,5,2022-09-23 16:00:00+00:00,finished,Estonia,Malta,2.0,1.0,"UEFA Nations League, League D, Gr. 2"
