team,date,elo
Denmark,2021-06-06 00:00:00+00:00,1973.0
Denmark,2021-06-12 00:00:00+00:00,1928.0
Denmark,2021-06-17 00:00:00+00:00,1909.0
Denmark,2021-06-21 00:00:00+00:00,1925.0
Denmark,2021-06-26 00:00:00+00:00,1963.0
Denmark,2021-07-03 00:00:00+00:00,1980.0
Denmark,2021-07-07 00:00:00+00:00,1965.0
Denmark,2021-09-01 00:00:00+00:00,1970.0
Denmark,2021-09-04 00:00:00+00:00,1971.0
Denmark,2021-09-07 00:00:00+00:00,1978.0
Denmark,2021-10-09 00:00:00+00:00,1979.0
Denmark,2021-10-12 00:00:00+00:00,1983.0
Denmark,2021-11-12 00:00:00+00:00,1983.0
Denmark,2021-11-15 00:00:00+00:00,1937.0
Denmark,2022-03-26 00:00:00+00:00,1926.0
Denmark,2022-03-29 00:00:00+00:00,1936.0
Denmark,2022-06-03 00:00:00+00:00,1969.0
Denmark,2022-06-06 00:00:00+00:00,1984.0
Denmark,2022-06-10 00:00:00+00:00,1951.0
Denmark,2022-06-13 00:00:00+00:00,1961.0
Denmark,2022-09-22 00:00:00+00:00,1942.0
Denmark,2022-09-25 00:00:00+00:00,1971.0
Denmark,2022-11-22 00:00:00+00:00,1952.0
Denmark,2022-11-26 00:00:00+00:00,1928.0
Denmark,2022-11-30 00:00:00+00:00,1883.0
Denmark,2023-03-23 00:00:00+00:00,1891.0
Denmark,2023-03-26 00:00:00+00:00,1854.0
Denmark,2023-06-16 00:00:00+00:00,1857.0
Denmark,2023-06-19 00:00:00+00:00,1851.0
Denmark,2023-09-07 00:00:00+00:00,1851.0
Denmark,2023-09-10 00:00:00+00:00,1868.0
Denmark,2023-10-14 00:00:00+00:00,1871.0
Denmark,2023-10-17 00:00:00+00:00,1871.0
Denmark,2023-11-17 00:00:00+00:00,1878.0
Denmark,2023-11-20 00:00:00+00:00,1825.0
Denmark,2024-03-23 00:00:00+00:00,1821.0
Denmark,2024-03-26 00:00:00+00:00,1822.0
Denmark,2024-06-05 00:00:00+00:00,1826.0
Denmark,2024-06-08 00:00:00+00:00,1834.0
Denmark,2024-06-16 00:00:00+00:00,1827.0
Denmark,2024-06-20 00:00:00+00:00,1838.0
Denmark,2024-06-25 00:00:00+00:00,1834.0
Denmark,2024-06-29 00:00:00+00:00,1816.0
Denmark,2024-09-05 00:00:00+00:00,1845.0
Denmark,2024-09-08 00:00:00+00:00,1863.0
Denmark,2024-10-12 00:00:00+00:00,1859.0
Denmark,2024-10-15 00:00:00+00:00,1863.0
Denmark,2024-11-15 00:00:00+00:00,1854.0
Denmark,2024-11-18 00:00:00+00:00,1857.0
Denmark,2025-03-20 00:00:00+00:00,1885.0
Denmark,2025-03-23 00:00:00+00:00,1862.0
Denmark,2025-06-07 00:00:00+00:00,1864.0
Denmark,2025-06-10 00:00:00+00:00,1865.0
Denmark,2025-09-05 00:00:00+00:00,1853.0
Denmark,2025-09-08 00:00:00+00:00,1897.0
Denmark,2025-10-09 00:00:00+00:00,1904.0
Denmark,2025-10-12 00:00:00+00:00,1917.0
Denmark,2025-11-15 00:00:00+00:00,1899.0
Denmark,2025-11-18 00:00:00+00:00,1865.0
Denmark,2026-03-26 00:00:00+00:00,1873.0
Denmark,2026-03-31 00:00:00+00:00,1870.0
Denmark,2026-06-03 00:00:00+00:00,1864.0
Denmark,2026-06-07 00:00:00+00:00,1869.0
England,2015-03-27 00:00:00+00:00,1926.0
England,2015-03-31 00:00:00+00:00,1927.0
England,2015-06-07 00:00:00+00:00,1924.0
England,2015-06-14 00:00:00+00:00,1934.0
England,2015-09-05 00:00:00+00:00,1934.0
England,2015-09-08 00:00:00+00:00,1947.0
England,2015-10-09 00:00:00+00:00,1949.0
England,2015-10-12 00:00:00+00:00,1955.0
England,2015-11-13 00:00:00+00:00,1946.0
England,2015-11-17 00:00:00+00:00,1958.0
England,2016-03-26 00:00:00+00:00,1973.0
England,2016-03-29 00:00:00+00:00,1958.0
England,2016-05-22 00:00:00+00:00,1962.0
England,2016-05-27 00:00:00+00:00,1964.0
England,2016-06-02 00:00:00+00:00,1970.0
England,2016-06-11 00:00:00+00:00,1956.0
England,2016-06-16 00:00:00+00:00,1965.0
England,2016-06-20 00:00:00+00:00,1952.0
England,2016-06-27 00:00:00+00:00,1912.0
England,2016-09-04 00:00:00+00:00,1929.0
England,2016-10-08 00:00:00+00:00,1930.0
England,2016-10-11 00:00:00+00:00,1920.0
England,2016-11-11 00:00:00+00:00,1929.0
England,2016-11-15 00:00:00+00:00,1927.0
England,2017-03-22 00:00:00+00:00,1922.0
England,2017-03-26 00:00:00+00:00,1924.0
England,2017-06-10 00:00:00+00:00,1916.0
England,2017-06-13 00:00:00+00:00,1910.0
England,2017-09-01 00:00:00+00:00,1913.0
England,2017-09-04 00:00:00+00:00,1921.0
England,2017-10-05 00:00:00+00:00,1925.0
England,2017-10-08 00:00:00+00:00,1928.0
England,2017-11-10 00:00:00+00:00,1930.0
England,2017-11-14 00:00:00+00:00,1932.0
England,2018-03-23 00:00:00+00:00,1944.0
England,2018-03-27 00:00:00+00:00,1940.0
England,2018-06-02 00:00:00+00:00,1942.0
England,2018-06-07 00:00:00+00:00,1947.0
England,2018-06-18 00:00:00+00:00,1956.0
England,2018-06-24 00:00:00+00:00,1973.0
England,2018-06-28 00:00:00+00:00,1943.0
England,2018-07-03 00:00:00+00:00,1943.0
England,2018-07-07 00:00:00+00:00,1983.0
England,2018-07-11 00:00:00+00:00,1949.0
England,2018-07-14 00:00:00+00:00,1913.0
England,2018-09-08 00:00:00+00:00,1893.0
England,2018-09-11 00:00:00+00:00,1900.0
England,2018-10-12 00:00:00+00:00,1907.0
England,2018-10-15 00:00:00+00:00,1939.0
England,2018-11-15 00:00:00+00:00,1945.0
England,2018-11-18 00:00:00+00:00,1959.0
England,2019-03-22 00:00:00+00:00,1969.0
England,2019-03-25 00:00:00+00:00,1982.0
England,2019-06-06 00:00:00+00:00,1942.0
England,2019-06-09 00:00:00+00:00,1939.0
England,2019-09-07 00:00:00+00:00,1944.0
England,2019-09-10 00:00:00+00:00,1948.0
England,2019-10-11 00:00:00+00:00,1922.0
England,2019-10-14 00:00:00+00:00,1938.0
England,2019-11-14 00:00:00+00:00,1942.0
England,2019-11-17 00:00:00+00:00,1955.0
England,2020-09-05 00:00:00+00:00,1966.0
England,2020-09-08 00:00:00+00:00,1966.0
England,2020-10-08 00:00:00+00:00,1972.0
England,2020-10-11 00:00:00+00:00,1994.0
England,2020-10-14 00:00:00+00:00,1964.0
England,2020-11-12 00:00:00+00:00,1968.0
England,2020-11-15 00:00:00+00:00,1955.0
England,2020-11-18 00:00:00+00:00,1961.0
England,2021-03-25 00:00:00+00:00,1961.0
England,2021-03-28 00:00:00+00:00,1970.0
England,2021-03-31 00:00:00+00:00,1977.0
England,2021-06-02 00:00:00+00:00,1980.0
England,2021-06-06 00:00:00+00:00,1981.0
England,2021-06-13 00:00:00+00:00,1990.0
England,2021-06-18 00:00:00+00:00,1968.0
England,2021-06-22 00:00:00+00:00,1977.0
England,2021-06-29 00:00:00+00:00,2000.0
England,2021-07-03 00:00:00+00:00,2025.0
England,2021-07-07 00:00:00+00:00,2040.0
England,2021-07-11 00:00:00+00:00,2036.0
England,2021-09-02 00:00:00+00:00,2055.0
England,2021-09-05 00:00:00+00:00,2055.0
England,2021-09-08 00:00:00+00:00,2045.0
England,2021-10-09 00:00:00+00:00,2045.0
England,2021-10-12 00:00:00+00:00,2028.0
England,2021-11-12 00:00:00+00:00,2031.0
England,2021-11-15 00:00:00+00:00,2031.0
England,2022-03-26 00:00:00+00:00,2036.0
England,2022-03-29 00:00:00+00:00,2038.0
England,2022-06-04 00:00:00+00:00,2007.0
England,2022-06-07 00:00:00+00:00,2011.0
England,2022-06-11 00:00:00+00:00,2003.0
England,2022-06-14 00:00:00+00:00,1937.0
England,2022-09-23 00:00:00+00:00,1923.0
England,2022-09-26 00:00:00+00:00,1919.0
England,2022-11-21 00:00:00+00:00,1956.0
England,2022-11-25 00:00:00+00:00,1943.0
England,2022-11-29 00:00:00+00:00,1968.0
England,2022-12-04 00:00:00+00:00,1994.0
England,2022-12-10 00:00:00+00:00,1966.0
England,2023-03-23 00:00:00+00:00,1992.0
England,2023-03-26 00:00:00+00:00,2002.0
England,2023-06-16 00:00:00+00:00,2004.0
England,2023-06-19 00:00:00+00:00,2007.0
England,2023-09-09 00:00:00+00:00,1998.0
England,2023-09-12 00:00:00+00:00,2010.0
England,2023-10-13 00:00:00+00:00,2013.0
England,2023-10-17 00:00:00+00:00,2030.0
England,2023-11-17 00:00:00+00:00,2030.0
England,2023-11-20 00:00:00+00:00,2014.0
England,2024-03-23 00:00:00+00:00,2001.0
England,2024-03-26 00:00:00+00:00,1998.0
England,2024-06-03 00:00:00+00:00,1999.0
England,2024-06-07 00:00:00+00:00,1980.0
England,2024-06-16 00:00:00+00:00,1993.0
England,2024-06-20 00:00:00+00:00,1982.0
England,2024-06-25 00:00:00+00:00,1967.0
England,2024-06-30 00:00:00+00:00,1976.0
England,2024-07-06 00:00:00+00:00,1970.0
England,2024-07-10 00:00:00+00:00,1996.0
England,2024-07-14 00:00:00+00:00,1980.0
England,2024-09-07 00:00:00+00:00,1991.0
England,2024-09-10 00:00:00+00:00,1995.0
England,2024-10-10 00:00:00+00:00,1961.0
England,2024-10-13 00:00:00+00:00,1971.0
England,2024-11-14 00:00:00+00:00,2001.0
England,2024-11-17 00:00:00+00:00,2006.0
England,2025-03-21 00:00:00+00:00,2010.0
England,2025-03-24 00:00:00+00:00,2011.0
England,2025-06-07 00:00:00+00:00,2011.0
England,2025-06-10 00:00:00+00:00,1984.0
England,2025-09-06 00:00:00+00:00,1984.0
England,2025-09-09 00:00:00+00:00,2019.0
England,2025-10-09 00:00:00+00:00,2022.0
England,2025-10-14 00:00:00+00:00,2024.0
England,2025-11-13 00:00:00+00:00,2031.0
England,2025-11-16 00:00:00+00:00,2042.0
England,2026-03-27 00:00:00+00:00,2036.0
England,2026-03-31 00:00:00+00:00,2020.0
England,2026-06-06 00:00:00+00:00,2021.0
England,2026-06-10 00:00:00+00:00,2024.0
England,2026-06-17 00:00:00+00:00,2055.0
England,2026-06-23 00:00:00+00:00,2028.0
England,2026-06-27 00:00:00+00:00,2038.0
England,2026-07-01 00:00:00+00:00,2046.0
England,2026-07-05 00:00:00+00:00,2076.0
England,2026-07-11 00:00:00+00:00,2097.0
England,2026-07-15 00:00:00+00:00,2074.0
England,2026-07-18 00:00:00+00:00,2125.0
Estonia,2015-03-27 00:00:00+00:00,1454.0
Estonia,2015-03-31 00:00:00+00:00,1457.0
Estonia,2015-06-09 00:00:00+00:00,1481.0
Estonia,2015-06-14 00:00:00+00:00,1482.0
Estonia,2015-09-05 00:00:00+00:00,1494.0
Estonia,2015-09-08 00:00:00+00:00,1486.0
Estonia,2015-10-09 00:00:00+00:00,1484.0
Estonia,2015-10-12 00:00:00+00:00,1475.0
Estonia,2015-11-11 00:00:00+00:00,1488.0
Estonia,2015-11-17 00:00:00+00:00,1492.0
Estonia,2016-01-06 00:00:00+00:00,1499.0
Estonia,2016-03-24 00:00:00+00:00,1500.0
Estonia,2016-03-29 00:00:00+00:00,1493.0
Estonia,2016-05-29 00:00:00+00:00,1472.0
Estonia,2016-06-01 00:00:00+00:00,1473.0
Estonia,2016-06-04 00:00:00+00:00,1469.0
Estonia,2016-06-08 00:00:00+00:00,1467.0
Estonia,2016-08-31 00:00:00+00:00,1460.0
Estonia,2016-09-06 00:00:00+00:00,1453.0
Estonia,2016-10-07 00:00:00+00:00,1458.0
Estonia,2016-10-10 00:00:00+00:00,1435.0
Estonia,2016-11-13 00:00:00+00:00,1432.0
Estonia,2016-11-19 00:00:00+00:00,1430.0
Estonia,2016-11-22 00:00:00+00:00,1437.0
Estonia,2017-03-25 00:00:00+00:00,1441.0
Estonia,2017-03-28 00:00:00+00:00,1472.0
Estonia,2017-06-09 00:00:00+00:00,1464.0
Estonia,2017-06-12 00:00:00+00:00,1475.0
Estonia,2017-08-31 00:00:00+00:00,1489.0
Estonia,2017-09-03 00:00:00+00:00,1501.0
Estonia,2017-10-07 00:00:00+00:00,1508.0
Estonia,2017-10-10 00:00:00+00:00,1494.0
Estonia,2017-11-09 00:00:00+00:00,1485.0
Estonia,2017-11-12 00:00:00+00:00,1495.0
Estonia,2017-11-19 00:00:00+00:00,1503.0
Estonia,2017-11-23 00:00:00+00:00,1508.0
Estonia,2017-11-26 00:00:00+00:00,1506.0
Estonia,2018-01-07 00:00:00+00:00,1513.0
Estonia,2018-03-24 00:00:00+00:00,1515.0
Estonia,2018-03-27 00:00:00+00:00,1503.0
Estonia,2018-05-30 00:00:00+00:00,1514.0
Estonia,2018-06-02 00:00:00+00:00,1496.0
Estonia,2018-06-09 00:00:00+00:00,1486.0
Estonia,2018-09-08 00:00:00+00:00,1469.0
Estonia,2018-09-11 00:00:00+00:00,1461.0
Estonia,2018-10-12 00:00:00+00:00,1445.0
Estonia,2018-10-15 00:00:00+00:00,1446.0
Estonia,2018-11-15 00:00:00+00:00,1433.0
Estonia,2018-11-18 00:00:00+00:00,1467.0
Estonia,2019-01-11 00:00:00+00:00,1482.0
Estonia,2019-01-15 00:00:00+00:00,1487.0
Estonia,2019-03-21 00:00:00+00:00,1475.0
Estonia,2019-03-26 00:00:00+00:00,1478.0
Estonia,2019-06-08 00:00:00+00:00,1462.0
Estonia,2019-06-11 00:00:00+00:00,1459.0
Estonia,2019-09-06 00:00:00+00:00,1436.0
Estonia,2019-09-09 00:00:00+00:00,1432.0
Estonia,2019-10-10 00:00:00+00:00,1442.0
Estonia,2019-10-13 00:00:00+00:00,1436.0
Estonia,2019-11-14 00:00:00+00:00,1435.0
Estonia,2019-11-19 00:00:00+00:00,1433.0
Estonia,2020-09-05 00:00:00+00:00,1414.0
Estonia,2020-09-08 00:00:00+00:00,1394.0
Estonia,2020-10-07 00:00:00+00:00,1372.0
Estonia,2020-10-11 00:00:00+00:00,1378.0
Estonia,2020-10-14 00:00:00+00:00,1377.0
Estonia,2020-11-11 00:00:00+00:00,1376.0
Estonia,2020-11-15 00:00:00+00:00,1370.0
Estonia,2020-11-18 00:00:00+00:00,1382.0
Estonia,2021-03-24 00:00:00+00:00,1374.0
Estonia,2021-03-27 00:00:00+00:00,1361.0
Estonia,2021-03-31 00:00:00+00:00,1360.0
Estonia,2021-06-01 00:00:00+00:00,1379.0
Estonia,2021-06-04 00:00:00+00:00,1397.0
Estonia,2021-06-10 00:00:00+00:00,1404.0
Estonia,2021-09-02 00:00:00+00:00,1402.0
Estonia,2021-09-05 00:00:00+00:00,1394.0
Estonia,2021-09-08 00:00:00+00:00,1412.0
Estonia,2021-10-08 00:00:00+00:00,1439.0
Estonia,2021-10-11 00:00:00+00:00,1432.0
Estonia,2021-11-13 00:00:00+00:00,1431.0
Estonia,2021-11-16 00:00:00+00:00,1428.0
Estonia,2022-03-24 00:00:00+00:00,1416.0
Estonia,2022-03-29 00:00:00+00:00,1385.0
Estonia,2022-06-02 00:00:00+00:00,1386.0
Estonia,2022-06-05 00:00:00+00:00,1385.0
Estonia,2022-06-09 00:00:00+00:00,1404.0
Estonia,2022-06-13 00:00:00+00:00,1410.0
Estonia,2022-09-23 00:00:00+00:00,1417.0
Estonia,2022-09-26 00:00:00+00:00,1420.0
Estonia,2022-11-16 00:00:00+00:00,1421.0
Estonia,2022-11-19 00:00:00+00:00,1429.0
Estonia,2023-01-08 00:00:00+00:00,1432.0
Estonia,2023-01-12 00:00:00+00:00,1448.0
Estonia,2023-03-23 00:00:00+00:00,1447.0
Estonia,2023-03-27 00:00:00+00:00,1444.0
Estonia,2023-06-17 00:00:00+00:00,1448.0
Estonia,2023-06-20 00:00:00+00:00,1442.0
Estonia,2023-09-09 00:00:00+00:00,1422.0
Estonia,2023-09-12 00:00:00+00:00,1420.0
Estonia,2023-10-13 00:00:00+00:00,1381.0
Estonia,2023-10-17 00:00:00+00:00,1378.0
Estonia,2023-11-16 00:00:00+00:00,1370.0
Estonia,2023-11-19 00:00:00+00:00,1365.0
Estonia,2024-01-12 00:00:00+00:00,1362.0
Estonia,2024-03-21 00:00:00+00:00,1357.0
Estonia,2024-03-26 00:00:00+00:00,1355.0
Estonia,2024-06-04 00:00:00+00:00,1353.0
Estonia,2024-06-08 00:00:00+00:00,1366.0
Estonia,2024-06-11 00:00:00+00:00,1370.0
Estonia,2024-09-05 00:00:00+00:00,1361.0
Estonia,2024-09-08 00:00:00+00:00,1356.0
Estonia,2024-10-11 00:00:00+00:00,1386.0
Estonia,2024-10-14 00:00:00+00:00,1371.0
Estonia,2024-11-16 00:00:00+00:00,1379.0
Estonia,2024-11-19 00:00:00+00:00,1376.0
Estonia,2025-03-22 00:00:00+00:00,1367.0
Estonia,2025-03-25 00:00:00+00:00,1391.0
Estonia,2025-06-06 00:00:00+00:00,1370.0
Estonia,2025-06-09 00:00:00+00:00,1366.0
Estonia,2025-09-05 00:00:00+00:00,1364.0
Estonia,2025-09-09 00:00:00+00:00,1356.0
Estonia,2025-10-11 00:00:00+00:00,1351.0
Estonia,2025-10-14 00:00:00+00:00,1343.0
Estonia,2025-11-13 00:00:00+00:00,1341.0
Estonia,2025-11-18 00:00:00+00:00,1359.0
Estonia,2026-03-27 00:00:00+00:00,1358.0
Estonia,2026-03-30 00:00:00+00:00,1339.0
Estonia,2026-06-06 00:00:00+00:00,1352.0
Estonia,2026-06-09 00:00:00+00:00,1360.0
Faroe Islands,2015-03-29 00:00:00+00:00,1224.0
Faroe Islands,2015-06-13 00:00:00+00:00,1259.0
Faroe Islands,2015-09-04 00:00:00+00:00,1243.0
Faroe Islands,2015-09-07 00:00:00+00:00,1240.0
Faroe Islands,2015-10-08 00:00:00+00:00,1238.0
Faroe Islands,2015-10-11 00:00:00+00:00,1232.0
Faroe Islands,2016-03-28 00:00:00+00:00,1241.0
Faroe Islands,2016-06-03 00:00:00+00:00,1232.0
Faroe Islands,2016-09-06 00:00:00+00:00,1248.0
Faroe Islands,2016-10-07 00:00:00+00:00,1301.0
Faroe Islands,2016-10-10 00:00:00+00:00,1297.0
Faroe Islands,2016-11-13 00:00:00+00:00,1296.0
Faroe Islands,2017-03-25 00:00:00+00:00,1285.0
Faroe Islands,2017-06-09 00:00:00+00:00,1281.0
Faroe Islands,2017-08-31 00:00:00+00:00,1280.0
Faroe Islands,2017-09-03 00:00:00+00:00,1284.0
Faroe Islands,2017-10-07 00:00:00+00:00,1283.0
Faroe Islands,2017-10-10 00:00:00+00:00,1280.0
Faroe Islands,2018-03-22 00:00:00+00:00,1282.0
Faroe Islands,2018-03-25 00:00:00+00:00,1293.0
Faroe Islands,2018-09-07 00:00:00+00:00,1308.0
Faroe Islands,2018-09-10 00:00:00+00:00,1295.0
Faroe Islands,2018-10-11 00:00:00+00:00,1260.0
Faroe Islands,2018-10-14 00:00:00+00:00,1265.0
Faroe Islands,2018-11-17 00:00:00+00:00,1253.0
Faroe Islands,2018-11-20 00:00:00+00:00,1254.0
Faroe Islands,2019-03-23 00:00:00+00:00,1235.0
Faroe Islands,2019-03-26 00:00:00+00:00,1233.0
Faroe Islands,2019-06-07 00:00:00+00:00,1232.0
Faroe Islands,2019-06-10 00:00:00+00:00,1225.0
Faroe Islands,2019-09-05 00:00:00+00:00,1221.0
Faroe Islands,2019-09-08 00:00:00+00:00,1221.0
Faroe Islands,2019-10-12 00:00:00+00:00,1215.0
Faroe Islands,2019-10-15 00:00:00+00:00,1228.0
Faroe Islands,2019-11-15 00:00:00+00:00,1226.0
Faroe Islands,2019-11-18 00:00:00+00:00,1225.0
Faroe Islands,2020-09-03 00:00:00+00:00,1236.0
Faroe Islands,2020-09-06 00:00:00+00:00,1255.0
Faroe Islands,2020-10-07 00:00:00+00:00,1254.0
Faroe Islands,2020-10-10 00:00:00+00:00,1248.0
Faroe Islands,2020-10-13 00:00:00+00:00,1259.0
Faroe Islands,2020-11-11 00:00:00+00:00,1254.0
Faroe Islands,2020-11-14 00:00:00+00:00,1258.0
Faroe Islands,2020-11-17 00:00:00+00:00,1261.0
Faroe Islands,2021-03-25 00:00:00+00:00,1265.0
Faroe Islands,2021-03-28 00:00:00+00:00,1263.0
Faroe Islands,2021-03-31 00:00:00+00:00,1259.0
Faroe Islands,2021-06-04 00:00:00+00:00,1255.0
Faroe Islands,2021-06-07 00:00:00+00:00,1262.0
Faroe Islands,2021-09-01 00:00:00+00:00,1247.0
Faroe Islands,2021-09-04 00:00:00+00:00,1246.0
Faroe Islands,2021-09-07 00:00:00+00:00,1259.0
Faroe Islands,2021-10-09 00:00:00+00:00,1252.0
Faroe Islands,2021-10-12 00:00:00+00:00,1247.0
Faroe Islands,2021-11-12 00:00:00+00:00,1247.0
Faroe Islands,2021-11-15 00:00:00+00:00,1245.0
Faroe Islands,2022-03-26 00:00:00+00:00,1242.0
Faroe Islands,2022-03-29 00:00:00+00:00,1248.0
Faroe Islands,2022-06-04 00:00:00+00:00,1245.0
Faroe Islands,2022-06-07 00:00:00+00:00,1230.0
Faroe Islands,2022-06-11 00:00:00+00:00,1247.0
Faroe Islands,2022-06-14 00:00:00+00:00,1260.0
Faroe Islands,2022-09-22 00:00:00+00:00,1266.0
Faroe Islands,2022-09-25 00:00:00+00:00,1302.0
Faroe Islands,2022-11-16 00:00:00+00:00,1301.0
Faroe Islands,2022-11-19 00:00:00+00:00,1308.0
Faroe Islands,2023-03-24 00:00:00+00:00,1309.0
Faroe Islands,2023-03-27 00:00:00+00:00,1306.0
Faroe Islands,2023-06-17 00:00:00+00:00,1299.0
Faroe Islands,2023-06-20 00:00:00+00:00,1281.0
Faroe Islands,2023-09-07 00:00:00+00:00,1279.0
Faroe Islands,2023-09-10 00:00:00+00:00,1254.0
Faroe Islands,2023-10-12 00:00:00+00:00,1248.0
Faroe Islands,2023-10-15 00:00:00+00:00,1247.0
Faroe Islands,2023-11-16 00:00:00+00:00,1246.0
Faroe Islands,2023-11-20 00:00:00+00:00,1264.0
Faroe Islands,2024-03-22 00:00:00+00:00,1269.0
Faroe Islands,2024-03-26 00:00:00+00:00,1268.0
Faroe Islands,2024-06-08 00:00:00+00:00,1255.0
Faroe Islands,2024-06-11 00:00:00+00:00,1246.0
Faroe Islands,2024-09-07 00:00:00+00:00,1256.0
Faroe Islands,2024-09-10 00:00:00+00:00,1244.0
Faroe Islands,2024-10-10 00:00:00+00:00,1250.0
Faroe Islands,2024-10-13 00:00:00+00:00,1247.0
Faroe Islands,2024-11-14 00:00:00+00:00,1280.0
Faroe Islands,2024-11-17 00:00:00+00:00,1277.0
Faroe Islands,2025-03-22 00:00:00+00:00,1276.0
Faroe Islands,2025-03-25 00:00:00+00:00,1271.0
Faroe Islands,2025-06-05 00:00:00+00:00,1270.0
Faroe Islands,2025-06-09 00:00:00+00:00,1275.0
Faroe Islands,2025-09-05 00:00:00+00:00,1273.0
Faroe Islands,2025-09-08 00:00:00+00:00,1286.0
Faroe Islands,2025-10-09 00:00:00+00:00,1335.0
Faroe Islands,2025-10-12 00:00:00+00:00,1370.0
Faroe Islands,2025-11-14 00:00:00+00:00,1369.0
Faroe Islands,2025-11-18 00:00:00+00:00,1381.0
Faroe Islands,2026-03-28 00:00:00+00:00,1382.0
Faroe Islands,2026-06-06 00:00:00+00:00,1369.0
Faroe Islands,2026-06-09 00:00:00+00:00,1386.0
Finland,2015-01-19 00:00:00+00:00,1640.0
Finland,2015-01-22 00:00:00+00:00,1631.0
Finland,2015-03-29 00:00:00+00:00,1609.0
Finland,2015-06-09 00:00:00+00:00,1585.0
Finland,2015-06-13 00:00:00+00:00,1563.0
Finland,2015-09-04 00:00:00+00:00,1593.0
Finland,2015-09-07 00:00:00+00:00,1596.0
Finland,2015-10-08 00:00:00+00:00,1609.0
Finland,2015-10-11 00:00:00+00:00,1602.0
Finland,2016-01-10 00:00:00+00:00,1592.0
Finland,2016-01-13 00:00:00+00:00,1584.0
Finland,2016-03-26 00:00:00+00:00,1578.0
Finland,2016-03-29 00:00:00+00:00,1569.0
Finland,2016-06-01 00:00:00+00:00,1578.0
Finland,2016-06-06 00:00:00+00:00,1575.0
Finland,2016-08-31 00:00:00+00:00,1574.0
Finland,2016-09-05 00:00:00+00:00,1561.0
Finland,2016-10-06 00:00:00+00:00,1555.0
Finland,2016-10-09 00:00:00+00:00,1545.0
Finland,2016-11-12 00:00:00+00:00,1539.0
Finland,2017-01-09 00:00:00+00:00,1551.0
Finland,2017-03-24 00:00:00+00:00,1543.0
Finland,2017-03-28 00:00:00+00:00,1549.0
Finland,2017-06-07 00:00:00+00:00,1540.0
Finland,2017-06-11 00:00:00+00:00,1526.0
Finland,2017-09-02 00:00:00+00:00,1555.0
Finland,2017-09-05 00:00:00+00:00,1566.0
Finland,2017-10-06 00:00:00+00:00,1582.0
Finland,2017-10-09 00:00:00+00:00,1585.0
Finland,2017-11-09 00:00:00+00:00,1594.0
Finland,2018-01-11 00:00:00+00:00,1601.0
Finland,2018-03-23 00:00:00+00:00,1599.0
Finland,2018-03-26 00:00:00+00:00,1603.0
Finland,2018-06-05 00:00:00+00:00,1596.0
Finland,2018-06-09 00:00:00+00:00,1604.0
Finland,2018-09-08 00:00:00+00:00,1617.0
Finland,2018-09-11 00:00:00+00:00,1625.0
Finland,2018-10-12 00:00:00+00:00,1641.0
Finland,2018-10-15 00:00:00+00:00,1663.0
Finland,2018-11-15 00:00:00+00:00,1647.0
Finland,2018-11-18 00:00:00+00:00,1620.0
Finland,2019-01-08 00:00:00+00:00,1636.0
Finland,2019-01-11 00:00:00+00:00,1621.0
Finland,2019-03-23 00:00:00+00:00,1615.0
Finland,2019-03-26 00:00:00+00:00,1639.0
Finland,2019-06-08 00:00:00+00:00,1673.0
Finland,2019-06-11 00:00:00+00:00,1677.0
Finland,2019-09-05 00:00:00+00:00,1686.0
Finland,2019-09-08 00:00:00+00:00,1674.0
Finland,2019-10-12 00:00:00+00:00,1651.0
Finland,2019-10-15 00:00:00+00:00,1664.0
Finland,2019-11-15 00:00:00+00:00,1666.0
Finland,2019-11-18 00:00:00+00:00,1647.0
Finland,2020-09-03 00:00:00+00:00,1629.0
Finland,2020-09-06 00:00:00+00:00,1659.0
Finland,2020-10-07 00:00:00+00:00,1652.0
Finland,2020-10-11 00:00:00+00:00,1665.0
Finland,2020-10-14 00:00:00+00:00,1681.0
Finland,2020-11-11 00:00:00+00:00,1709.0
Finland,2020-11-15 00:00:00+00:00,1723.0
Finland,2020-11-18 00:00:00+00:00,1708.0
Finland,2021-03-24 00:00:00+00:00,1699.0
Finland,2021-03-28 00:00:00+00:00,1711.0
Finland,2021-03-31 00:00:00+00:00,1708.0
Finland,2021-05-29 00:00:00+00:00,1702.0
Finland,2021-06-04 00:00:00+00:00,1684.0
Finland,2021-06-12 00:00:00+00:00,1729.0
Finland,2021-06-16 00:00:00+00:00,1711.0
Finland,2021-06-21 00:00:00+00:00,1705.0
Finland,2021-09-01 00:00:00+00:00,1705.0
Finland,2021-09-04 00:00:00+00:00,1708.0
Finland,2021-09-07 00:00:00+00:00,1704.0
Finland,2021-10-09 00:00:00+00:00,1683.0
Finland,2021-10-12 00:00:00+00:00,1696.0
Finland,2021-11-13 00:00:00+00:00,1732.0
Finland,2021-11-16 00:00:00+00:00,1722.0
Finland,2022-03-26 00:00:00+00:00,1717.0
Finland,2022-03-29 00:00:00+00:00,1700.0
Finland,2022-06-04 00:00:00+00:00,1689.0
Finland,2022-06-07 00:00:00+00:00,1701.0
Finland,2022-06-11 00:00:00+00:00,1681.0
Finland,2022-06-14 00:00:00+00:00,1663.0
Finland,2022-09-23 00:00:00+00:00,1653.0
Finland,2022-09-26 00:00:00+00:00,1685.0
Finland,2022-11-17 00:00:00+00:00,1684.0
