fixture_id,season,round,date,status_type,home_team,away_team,home_goals,away_goals,group,fifa_home_rank,fifa_home_points,fifa_away_rank,fifa_away_points,fifa_rank_diff,fifa_points_diff,rolling_points_home,rolling_points_away,rolling_gd_home,rolling_gd_away,rest_days_home,rest_days_away,real_elo_home,real_elo_away,real_elo_diff,result
8600872,20/21,3,2020-10-10 16:00:00+00:00,finished,Faroe Islands,Latvia,1.0,1.0,"UEFA Nations League, League D, Gr. 1",123.0,1136.585036,137.0,1085.660758,14.0,50.92427799999996,1.6,0.8,0.0,-0.6,34.0,33.0,1248.0,1257.0,-9.0,D
8600859,20/21,3,2020-10-10 16:00:00+00:00,finished,Liechtenstein,Gibraltar,0.0,1.0,"UEFA Nations League, League D, Gr. 2",206.0,797.701009,202.0,820.260818,-4.0,-22.559808999999973,0.8,1.8,-0.8,-1.0,31.0,35.0,1136.0,1111.0,25.0,A
8600869,20/21,3,2020-10-10 18:45:00+00:00,finished,Andorra,Malta,0.0,0.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,161.0,992.793497,-11.0,-46.363670999999954,0.6,0.6,-1.0,-1.2,34.0,34.0,1093.0,1165.0,-72.0,D
8600751,20/21,3,2020-10-10 18:45:00+00:00,finished,Spain,Switzerland,1.0,0.0,"UEFA Nations League, League A, Gr. 4",1.0,1995.881879,14.0,1710.884769,13.0,284.99711,1.4,1.4,1.6,0.4,34.0,34.0,2053.0,1859.0,194.0,H
8600754,20/21,3,2020-10-10 18:45:00+00:00,finished,Ukraine,Germany,1.0,2.0,"UEFA Nations League, League A, Gr. 4",33.0,1549.287173,12.0,1726.218839,-21.0,-176.93166599999995,1.8,0.6,-0.8,-0.8,34.0,34.0,1833.0,1976.0,-143.0,A
8600880,20/21,3,2020-10-11 13:00:00+00:00,finished,Kazakhstan,Albania,0.0,0.0,"UEFA Nations League, League C, Gr. 4",111.0,1180.780449,67.0,1376.033234,-44.0,-195.2527849999999,1.4,0.6,0.8,-1.4,33.0,33.0,1377.0,1530.0,-153.0,D
8600856,20/21,3,2020-10-11 13:00:00+00:00,finished,Ireland,Wales,0.0,0.0,"UEFA Nations League, League B, Gr. 4",55.0,1441.096901,38.0,1516.946629,-17.0,-75.84972800000014,0.6,1.8,-0.4,0.0,34.0,35.0,1700.0,1799.0,-99.0,D
8600746,20/21,3,2020-10-11 16:00:00+00:00,finished,England,Belgium,2.0,1.0,"UEFA Nations League, League A, Gr. 2",4.0,1922.831632,8.0,1778.355242,4.0,144.4763899999998,2.2,2.4,0.6,1.2,32.0,32.0,1994.0,2077.0,-83.0,H
8600827,20/21,3,2020-10-11 16:00:00+00:00,finished,Croatia,Sweden,2.0,1.0,"UEFA Nations League, League A, Gr. 3",13.0,1723.050142,37.0,1525.578992,24.0,197.47115000000008,0.8,1.4,-1.0,0.0,32.0,32.0,1914.0,1825.0,89.0,H
8600766,20/21,3,2020-10-11 16:00:00+00:00,finished,Norway,Romania,4.0,0.0,"UEFA Nations League, League B, Gr. 1",19.0,1651.286867,52.0,1455.894657,33.0,195.39220999999998,2.0,2.2,1.2,1.0,33.0,33.0,1746.0,1680.0,66.0,H
8600753,20/21,3,2020-10-11 16:00:00+00:00,finished,Bosnia & Herzegovina,Netherlands,0.0,0.0,"UEFA Nations League, League A, Gr. 1",61.0,1408.930486,9.0,1775.54224,-52.0,-366.611754,1.6,2.0,0.4,1.0,33.0,33.0,1681.0,1967.0,-286.0,D
8600858,20/21,3,2020-10-11 16:00:00+00:00,finished,Finland,Bulgaria,2.0,0.0,"UEFA Nations League, League B, Gr. 4",75.0,1341.922408,85.0,1271.683325,10.0,70.23908299999994,1.2,0.6,-0.2,-0.4,35.0,35.0,1665.0,1513.0,152.0,H
8600854,20/21,3,2020-10-11 16:00:00+00:00,finished,Armenia,Georgia,2.0,2.0,"UEFA Nations League, League C, Gr. 2",107.0,1189.632762,72.0,1355.261687,-35.0,-165.62892499999998,2.0,2.2,1.8,1.0,33.0,33.0,1466.0,1568.0,-102.0,D
8600860,20/21,3,2020-10-11 16:00:00+00:00,finished,Estonia,North Macedonia,3.0,3.0,"UEFA Nations League, League C, Gr. 2",127.0,1130.63629,69.0,1369.159317,-58.0,-238.52302700000018,0.8,2.0,-0.8,0.6,33.0,33.0,1378.0,1568.0,-190.0,D
8600887,20/21,3,2020-10-11 16:00:00+00:00,finished,Lithuania,Belarus,2.0,2.0,"UEFA Nations League, League C, Gr. 4",149.0,1056.850321,96.0,1242.876029,-53.0,-186.02570800000012,0.6,2.0,-2.0,0.6,33.0,34.0,1347.0,1489.0,-142.0,D
8600866,20/21,3,2020-10-11 18:45:00+00:00,finished,Greece,Moldova,2.0,0.0,"UEFA Nations League, League C, Gr. 3",46.0,1473.187305,159.0,1008.240035,113.0,464.9472699999999,1.4,1.2,-0.2,0.0,35.0,35.0,1632.0,1246.0,386.0,H
8600779,20/21,3,2020-10-11 18:45:00+00:00,finished,Poland,Italy,0.0,0.0,"UEFA Nations League, League A, Gr. 1",36.0,1526.183359,15.0,1704.733836,-21.0,-178.550477,0.8,1.6,-0.4,0.2,34.0,34.0,1816.0,1977.0,-161.0,D
8600736,20/21,3,2020-10-11 18:45:00+00:00,finished,Iceland,Denmark,0.0,3.0,"UEFA Nations League, League A, Gr. 2",74.0,1342.771961,21.0,1619.474248,-53.0,-276.70228700000007,0.0,1.2,-2.2,-0.2,33.0,33.0,1661.0,1897.0,-236.0,A
8600788,20/21,3,2020-10-11 18:45:00+00:00,finished,France,Portugal,0.0,0.0,"UEFA Nations League, League A, Gr. 3",3.0,1948.970817,7.0,1787.854725,4.0,161.11609199999998,2.4,2.2,0.6,1.2,33.0,33.0,2071.0,2036.0,35.0,D
8600789,20/21,3,2020-10-11 18:45:00+00:00,finished,Northern Ireland,Austria,0.0,1.0,"UEFA Nations League, League B, Gr. 1",70.0,1365.296485,23.0,1598.822839,-47.0,-233.52635399999986,0.2,2.0,-1.6,0.4,34.0,34.0,1625.0,1762.0,-137.0,A
8600741,20/21,3,2020-10-11 18:45:00+00:00,finished,Israel,Czechia,1.0,2.0,"UEFA Nations League, League B, Gr. 2",76.0,1333.904007,48.0,1467.260216,-28.0,-133.3562089999998,1.6,1.8,0.4,0.4,34.0,34.0,1547.0,1759.0,-212.0,A
8600791,20/21,3,2020-10-11 18:45:00+00:00,finished,Scotland,Slovakia,1.0,0.0,"UEFA Nations League, League B, Gr. 2",42.0,1491.223887,45.0,1473.660727,3.0,17.563160000000153,2.0,0.8,1.0,-0.2,34.0,34.0,1666.0,1672.0,-6.0,H
8600830,20/21,3,2020-10-11 18:45:00+00:00,finished,Russia,Türkiye,1.0,1.0,"UEFA Nations League, League B, Gr. 3",35.0,1529.602834,27.0,1582.54473,-8.0,-52.94189600000004,2.0,0.8,0.6,-0.6,35.0,35.0,1810.0,1768.0,42.0,D
8600750,20/21,3,2020-10-11 18:45:00+00:00,finished,Serbia,Hungary,0.0,1.0,"UEFA Nations League, League B, Gr. 3",40.0,1502.133186,39.0,1506.393663,-1.0,-4.260477000000037,1.6,2.0,0.4,0.8,35.0,35.0,1758.0,1698.0,60.0,A
8600868,20/21,3,2020-10-11 18:45:00+00:00,finished,Kosovo,Slovenia,0.0,1.0,"UEFA Nations League, League C, Gr. 3",78.0,1319.120924,56.0,1441.087158,-22.0,-121.96623399999999,1.6,1.4,1.6,0.2,35.0,35.0,1490.0,1607.0,-117.0,A
8600878,20/21,4,2020-10-13 16:00:00+00:00,finished,Azerbaijan,Cyprus,0.0,0.0,"UEFA Nations League, League C, Gr. 1",126.0,1131.995112,124.0,1133.247165,-2.0,-1.2520529999999326,1.2,0.2,-0.8,-1.4,3.0,3.0,1362.0,1322.0,40.0,D
8600883,20/21,4,2020-10-13 16:00:00+00:00,finished,Latvia,Malta,0.0,1.0,"UEFA Nations League, League D, Gr. 1",137.0,1085.660758,161.0,992.793497,24.0,92.86726099999998,1.0,0.6,0.0,-1.2,3.0,2.0,1227.0,1195.0,32.0,A
8600795,20/21,4,2020-10-13 18:45:00+00:00,finished,Germany,Switzerland,3.0,3.0,"UEFA Nations League, League A, Gr. 4",12.0,1726.218839,14.0,1710.884769,2.0,15.334069999999883,1.2,1.4,0.0,0.4,3.0,3.0,1965.0,1870.0,95.0,D
8600749,20/21,4,2020-10-13 18:45:00+00:00,finished,Ukraine,Spain,1.0,0.0,"UEFA Nations League, League A, Gr. 4",33.0,1549.287173,1.0,1995.881879,-32.0,-446.5947060000001,1.2,1.4,-1.2,0.6,3.0,3.0,1860.0,2026.0,-166.0,H
8600879,20/21,4,2020-10-13 18:45:00+00:00,finished,Montenegro,Luxembourg,1.0,2.0,"UEFA Nations League, League C, Gr. 1",80.0,1301.977191,98.0,1232.81815,18.0,69.15904099999989,1.8,1.4,0.6,0.0,3.0,3.0,1533.0,1390.0,143.0,A
8600881,20/21,4,2020-10-13 18:45:00+00:00,finished,Faroe Islands,Andorra,2.0,0.0,"UEFA Nations League, League D, Gr. 1",123.0,1136.585036,172.0,946.429826,49.0,190.1552099999999,1.6,0.8,0.0,-0.2,3.0,3.0,1259.0,1082.0,177.0,H
8600867,20/21,4,2020-10-13 18:45:00+00:00,finished,Liechtenstein,San Marino,0.0,0.0,"UEFA Nations League, League D, Gr. 2",206.0,797.701009,211.0,721.201827,5.0,76.49918200000002,0.8,0.0,-0.4,-1.8,3.0,35.0,1119.0,825.0,294.0,D
8600862,20/21,4,2020-10-14 16:00:00+00:00,finished,Finland,Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 4",75.0,1341.922408,55.0,1441.096901,-20.0,-99.17449299999998,1.2,0.6,-0.2,-0.4,3.0,3.0,1681.0,1684.0,-3.0,H
8600888,20/21,4,2020-10-14 16:00:00+00:00,finished,Lithuania,Albania,0.0,0.0,"UEFA Nations League, League C, Gr. 4",149.0,1056.850321,67.0,1376.033234,-82.0,-319.1829130000001,0.8,0.8,-1.4,-1.0,3.0,3.0,1352.0,1525.0,-173.0,D
8600770,20/21,4,2020-10-14 18:45:00+00:00,finished,Türkiye,Serbia,2.0,2.0,"UEFA Nations League, League B, Gr. 3",27.0,1582.54473,40.0,1502.133186,13.0,80.41154400000005,0.4,1.4,-0.8,0.2,3.0,3.0,1762.0,1764.0,-2.0,D
8600783,20/21,4,2020-10-14 18:45:00+00:00,finished,Russia,Hungary,0.0,0.0,"UEFA Nations League, League B, Gr. 3",35.0,1529.602834,39.0,1506.393663,4.0,23.20917099999997,2.0,2.4,0.6,1.0,3.0,3.0,1799.0,1709.0,90.0,D
8600852,20/21,4,2020-10-14 18:45:00+00:00,finished,Bulgaria,Wales,0.0,1.0,"UEFA Nations League, League B, Gr. 4",85.0,1271.683325,38.0,1516.946629,-47.0,-245.26330400000006,0.6,2.0,-0.6,0.4,3.0,3.0,1503.0,1809.0,-306.0,A
8600864,20/21,4,2020-10-14 18:45:00+00:00,finished,Estonia,Armenia,1.0,1.0,"UEFA Nations League, League C, Gr. 2",127.0,1130.63629,107.0,1189.632762,-20.0,-58.99647200000004,0.8,1.6,-0.8,1.0,3.0,3.0,1377.0,1467.0,-90.0,D
8600828,20/21,4,2020-10-14 18:45:00+00:00,finished,Slovakia,Israel,2.0,3.0,"UEFA Nations League, League B, Gr. 2",45.0,1473.660727,76.0,1333.904007,31.0,139.75671999999986,0.8,1.0,-0.2,0.0,3.0,3.0,1641.0,1578.0,63.0,A
8600874,20/21,4,2020-10-14 18:45:00+00:00,finished,Greece,Kosovo,0.0,0.0,"UEFA Nations League, League C, Gr. 3",46.0,1473.187305,78.0,1319.120924,32.0,154.06638099999986,2.0,1.4,0.6,1.4,3.0,3.0,1620.0,1502.0,118.0,D
8600865,20/21,4,2020-10-14 18:45:00+00:00,finished,Moldova,Slovenia,0.0,4.0,"UEFA Nations League, League C, Gr. 3",159.0,1008.240035,56.0,1441.087158,-103.0,-432.847123,1.0,1.8,-0.4,0.4,3.0,3.0,1232.0,1621.0,-389.0,A
8600885,20/21,4,2020-10-14 18:45:00+00:00,finished,Belarus,Kazakhstan,2.0,0.0,"UEFA Nations League, League C, Gr. 4",96.0,1242.876029,111.0,1180.780449,15.0,62.09557999999993,2.0,1.0,0.6,0.0,3.0,3.0,1503.0,1363.0,140.0,H
8600857,20/21,4,2020-10-14 18:45:00+00:00,finished,North Macedonia,Georgia,1.0,1.0,"UEFA Nations League, League C, Gr. 2",69.0,1369.159317,72.0,1355.261687,3.0,13.897630000000163,2.2,1.8,1.4,0.4,3.0,3.0,1562.0,1574.0,-12.0,D
8600757,20/21,4,2020-10-14 18:45:00+00:00,finished,Scotland,Czechia,1.0,0.0,"UEFA Nations League, League B, Gr. 2",42.0,1491.223887,48.0,1467.260216,6.0,23.963671000000204,2.6,1.8,1.4,0.4,3.0,3.0,1686.0,1739.0,-53.0,H
8600780,20/21,4,2020-10-14 18:45:00+00:00,finished,Norway,Northern Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 1",19.0,1651.286867,70.0,1365.296485,51.0,285.99038199999995,2.0,0.2,1.8,-1.6,3.0,3.0,1755.0,1616.0,139.0,H
8600774,20/21,4,2020-10-14 18:45:00+00:00,finished,Portugal,Sweden,3.0,0.0,"UEFA Nations League, League A, Gr. 3",7.0,1787.854725,37.0,1525.578992,30.0,262.27573299999995,1.8,1.2,1.0,-0.2,3.0,3.0,2046.0,1815.0,231.0,H
8600755,20/21,4,2020-10-14 18:45:00+00:00,finished,Croatia,France,1.0,2.0,"UEFA Nations League, League A, Gr. 3",13.0,1723.050142,3.0,1948.970817,-10.0,-225.92067499999985,1.2,2.0,-0.8,0.4,3.0,3.0,1897.0,2088.0,-191.0,A
8600748,20/21,4,2020-10-14 18:45:00+00:00,finished,Iceland,Belgium,1.0,2.0,"UEFA Nations League, League A, Gr. 2",74.0,1342.771961,8.0,1778.355242,-66.0,-435.58328100000017,0.0,1.8,-2.2,0.8,3.0,3.0,1655.0,2083.0,-428.0,A
8600764,20/21,4,2020-10-14 18:45:00+00:00,finished,England,Denmark,0.0,1.0,"UEFA Nations League, League A, Gr. 2",4.0,1922.831632,21.0,1619.474248,17.0,303.3573839999999,2.6,1.6,0.8,0.4,3.0,3.0,1964.0,1927.0,37.0,A
8600796,20/21,4,2020-10-14 18:45:00+00:00,finished,Poland,Bosnia & Herzegovina,3.0,0.0,"UEFA Nations League, League A, Gr. 1",36.0,1526.183359,61.0,1408.930486,25.0,117.25287300000014,1.0,1.2,-0.2,0.2,3.0,3.0,1830.0,1667.0,163.0,H
8600821,20/21,4,2020-10-14 18:45:00+00:00,finished,Italy,Netherlands,1.0,1.0,"UEFA Nations League, League A, Gr. 1",15.0,1704.733836,9.0,1775.54224,-6.0,-70.80840399999988,1.8,1.6,0.4,0.4,3.0,3.0,1971.0,1973.0,-2.0,D
8600786,20/21,4,2020-10-14 18:45:00+00:00,finished,Romania,Austria,0.0,1.0,"UEFA Nations League, League B, Gr. 1",52.0,1455.894657,23.0,1598.822839,-29.0,-142.92818199999988,2.0,2.0,0.2,0.4,3.0,3.0,1659.0,1783.0,-124.0,A
8600855,20/21,5,2020-11-14 14:00:00+00:00,finished,San Marino,Gibraltar,0.0,0.0,"UEFA Nations League, League D, Gr. 2",211.0,721.201827,202.0,820.260818,-9.0,-99.05899099999999,0.2,1.8,-1.2,-1.0,31.0,34.0,830.0,1099.0,-269.0,D
8600884,20/21,5,2020-11-14 14:00:00+00:00,finished,Malta,Andorra,3.0,1.0,"UEFA Nations League, League D, Gr. 1",161.0,992.793497,172.0,946.429826,11.0,46.363670999999954,1.2,0.6,0.0,-0.6,31.0,31.0,1217.0,1069.0,148.0,H
8600899,20/21,5,2020-11-14 17:00:00+00:00,finished,Cyprus,Luxembourg,2.0,1.0,"UEFA Nations League, League C, Gr. 1",124.0,1133.247165,98.0,1232.81815,-26.0,-99.57098500000006,0.2,2.0,-1.4,0.6,32.0,31.0,1338.0,1367.0,-29.0,H
8600897,20/21,5,2020-11-14 17:00:00+00:00,finished,Azerbaijan,Montenegro,0.0,0.0,"UEFA Nations League, League C, Gr. 1",126.0,1131.995112,80.0,1301.977191,-46.0,-169.98207899999989,0.8,1.8,-1.2,0.6,32.0,31.0,1378.0,1518.0,-140.0,D
8600873,20/21,5,2020-11-14 17:00:00+00:00,finished,Latvia,Faroe Islands,1.0,1.0,"UEFA Nations League, League D, Gr. 1",137.0,1085.660758,123.0,1136.585036,-14.0,-50.92427799999996,0.8,2.2,-0.2,0.8,32.0,31.0,1228.0,1258.0,-30.0,D
8600739,20/21,5,2020-11-14 19:45:00+00:00,finished,Portugal,France,0.0,1.0,"UEFA Nations League, League A, Gr. 3",7.0,1787.854725,3.0,1948.970817,-4.0,-161.11609199999998,2.2,2.0,1.6,0.4,31.0,31.0,2021.0,2085.0,-64.0,A
8600776,20/21,5,2020-11-14 19:45:00+00:00,finished,Sweden,Croatia,2.0,1.0,"UEFA Nations League, League A, Gr. 3",37.0,1525.578992,13.0,1723.050142,-24.0,-197.47115000000008,0.6,0.6,-1.0,-1.2,31.0,31.0,1827.0,1877.0,-50.0,H
8600771,20/21,5,2020-11-14 19:45:00+00:00,finished,Germany,Ukraine,3.0,1.0,"UEFA Nations League, League A, Gr. 4",12.0,1726.218839,33.0,1549.287173,21.0,176.93166599999995,1.4,1.2,0.2,-1.2,32.0,32.0,1981.0,1835.0,146.0,H
8600829,20/21,5,2020-11-14 19:45:00+00:00,finished,Switzerland,Spain,1.0,1.0,"UEFA Nations League, League A, Gr. 4",14.0,1710.884769,1.0,1995.881879,-13.0,-284.99711,1.0,1.4,0.2,0.6,32.0,32.0,1870.0,2024.0,-154.0,D
8600825,20/21,5,2020-11-15 14:00:00+00:00,finished,Slovakia,Scotland,1.0,0.0,"UEFA Nations League, League B, Gr. 2",45.0,1473.660727,42.0,1491.223887,-3.0,-17.563160000000153,0.2,2.6,-1.0,0.8,31.0,31.0,1681.0,1679.0,2.0,H
8600890,20/21,5,2020-11-15 14:00:00+00:00,finished,North Macedonia,Estonia,2.0,1.0,"UEFA Nations League, League C, Gr. 2",69.0,1369.159317,127.0,1130.63629,58.0,238.52302700000018,1.8,1.0,1.0,-0.4,31.0,31.0,1594.0,1370.0,224.0,H
8600889,20/21,5,2020-11-15 17:00:00+00:00,finished,Georgia,Armenia,1.0,2.0,"UEFA Nations League, League C, Gr. 2",72.0,1355.261687,107.0,1189.632762,35.0,165.62892499999998,1.8,1.2,0.4,0.2,31.0,31.0,1518.0,1497.0,21.0,A
8600898,20/21,5,2020-11-15 17:00:00+00:00,finished,Albania,Kazakhstan,3.0,1.0,"UEFA Nations League, League C, Gr. 4",67.0,1376.033234,111.0,1180.780449,44.0,195.2527849999999,1.0,0.8,-0.6,-0.4,32.0,31.0,1543.0,1359.0,184.0,H
8600896,20/21,5,2020-11-15 17:00:00+00:00,finished,Wales,Ireland,1.0,0.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,55.0,1441.096901,17.0,75.84972800000014,2.0,0.6,0.4,-0.4,31.0,32.0,1813.0,1671.0,142.0,H
8600893,20/21,5,2020-11-15 17:00:00+00:00,finished,Bulgaria,Finland,1.0,2.0,"UEFA Nations League, League B, Gr. 4",85.0,1271.683325,75.0,1341.922408,-10.0,-70.23908299999994,0.4,1.8,-0.8,0.2,31.0,32.0,1491.0,1723.0,-232.0,A
8600900,20/21,5,2020-11-15 17:00:00+00:00,finished,Belarus,Lithuania,2.0,0.0,"UEFA Nations League, League C, Gr. 4",96.0,1242.876029,149.0,1056.850321,53.0,186.02570800000012,2.0,1.0,0.6,-0.8,31.0,32.0,1509.0,1345.0,164.0,H
8600826,20/21,5,2020-11-15 17:00:00+00:00,finished,Netherlands,Bosnia & Herzegovina,3.0,1.0,"UEFA Nations League, League A, Gr. 1",9.0,1775.54224,61.0,1408.930486,52.0,366.611754,1.2,0.6,0.0,-0.8,31.0,31.0,1977.0,1646.0,331.0,H
8600831,20/21,5,2020-11-15 17:00:00+00:00,finished,Türkiye,Russia,3.0,2.0,"UEFA Nations League, League B, Gr. 3",27.0,1582.54473,35.0,1529.602834,8.0,52.94189600000004,0.6,1.6,-0.4,0.2,31.0,31.0,1779.0,1774.0,5.0,H
8600902,20/21,5,2020-11-15 19:45:00+00:00,finished,Slovenia,Kosovo,2.0,1.0,"UEFA Nations League, League C, Gr. 3",56.0,1441.087158,78.0,1319.120924,22.0,121.96623399999999,2.2,1.0,1.2,0.4,32.0,32.0,1622.0,1486.0,136.0,H
8600894,20/21,5,2020-11-15 19:45:00+00:00,finished,Moldova,Greece,0.0,2.0,"UEFA Nations League, League C, Gr. 3",159.0,1008.240035,46.0,1473.187305,-113.0,-464.9472699999999,0.4,1.6,-1.4,0.4,32.0,32.0,1231.0,1632.0,-401.0,A
8600824,20/21,5,2020-11-15 19:45:00+00:00,finished,Hungary,Serbia,1.0,1.0,"UEFA Nations League, League B, Gr. 3",39.0,1506.393663,40.0,1502.133186,1.0,4.260477000000037,2.0,1.0,0.6,0.0,32.0,32.0,1717.0,1759.0,-42.0,D
8600762,20/21,5,2020-11-15 19:45:00+00:00,finished,Austria,Northern Ireland,2.0,1.0,"UEFA Nations League, League B, Gr. 1",23.0,1598.822839,70.0,1365.296485,47.0,233.52635399999986,2.4,0.2,0.6,-1.4,32.0,32.0,1794.0,1586.0,208.0,H
8600785,20/21,5,2020-11-15 19:45:00+00:00,finished,Romania,Norway,3.0,0.0,"UEFA Nations League, League B, Gr. 1",52.0,1455.894657,19.0,1651.286867,-33.0,-195.39220999999998,1.4,2.4,-0.6,2.0,32.0,32.0,1665.0,1755.0,-90.0,H
8600823,20/21,5,2020-11-15 19:45:00+00:00,finished,Belgium,England,2.0,0.0,"UEFA Nations League, League A, Gr. 2",8.0,1778.355242,4.0,1922.831632,-4.0,-144.4763899999998,1.8,2.0,0.6,0.4,32.0,32.0,2099.0,1955.0,144.0,H
8600743,20/21,5,2020-11-15 19:45:00+00:00,finished,Denmark,Iceland,2.0,1.0,"UEFA Nations League, League A, Gr. 2",21.0,1619.474248,74.0,1342.771961,53.0,276.70228700000007,1.6,0.0,0.4,-2.2,32.0,32.0,1938.0,1639.0,299.0,H
8600782,20/21,5,2020-11-15 19:45:00+00:00,finished,Czechia,Israel,1.0,0.0,"UEFA Nations League, League B, Gr. 2",48.0,1467.260216,76.0,1333.904007,28.0,133.3562089999998,1.8,1.0,0.4,-0.2,32.0,32.0,1743.0,1571.0,172.0,H
8600772,20/21,5,2020-11-15 19:45:00+00:00,finished,Italy,Poland,2.0,0.0,"UEFA Nations League, League A, Gr. 1",15.0,1704.733836,36.0,1526.183359,21.0,178.550477,1.4,1.6,0.2,0.6,32.0,32.0,1985.0,1829.0,156.0,H
8600892,20/21,6,2020-11-17 19:45:00+00:00,finished,Luxembourg,Azerbaijan,0.0,0.0,"UEFA Nations League, League C, Gr. 1",98.0,1232.81815,126.0,1131.995112,28.0,100.823038,1.8,1.0,0.4,-0.4,3.0,3.0,1362.0,1383.0,-21.0,D
8600745,20/21,6,2020-11-17 19:45:00+00:00,postponed,Switzerland,Ukraine,3.0,0.0,"UEFA Nations League, League A, Gr. 4",14.0,1710.884769,33.0,1549.287173,19.0,161.59759600000007,,,,,,,1870.0,1835.0,35.0,
8600781,20/21,6,2020-11-17 19:45:00+00:00,finished,Spain,Germany,6.0,0.0,"UEFA Nations League, League A, Gr. 4",1.0,1995.881879,12.0,1726.218839,11.0,269.66304000000014,1.6,1.8,0.8,0.6,3.0,3.0,2050.0,1955.0,95.0,H
8600775,20/21,6,2020-11-17 19:45:00+00:00,finished,Croatia,Portugal,2.0,3.0,"UEFA Nations League, League A, Gr. 3",13.0,1723.050142,7.0,1787.854725,-6.0,-64.80458299999987,0.6,2.0,-1.2,1.4,3.0,3.0,1860.0,2038.0,-178.0,A
8600735,20/21,6,2020-11-17 19:45:00+00:00,finished,France,Sweden,4.0,2.0,"UEFA Nations League, League A, Gr. 3",3.0,1948.970817,37.0,1525.578992,34.0,423.3918249999999,2.6,0.6,1.0,-1.2,3.0,3.0,2092.0,1820.0,272.0,H
8600895,20/21,6,2020-11-17 19:45:00+00:00,finished,Montenegro,Cyprus,4.0,0.0,"UEFA Nations League, League C, Gr. 1",80.0,1301.977191,124.0,1133.247165,44.0,168.73002599999995,2.0,0.8,0.8,-0.8,3.0,3.0,1530.0,1326.0,204.0,H
8600909,20/21,6,2020-11-17 19:45:00+00:00,finished,Andorra,Latvia,0.0,5.0,"UEFA Nations League, League D, Gr. 1",172.0,946.429826,137.0,1085.660758,-35.0,-139.23093199999994,0.4,0.8,-1.0,-0.2,3.0,3.0,1036.0,1261.0,-225.0,A
8600907,20/21,6,2020-11-17 19:45:00+00:00,finished,Malta,Faroe Islands,1.0,1.0,"UEFA Nations League, League D, Gr. 1",161.0,992.793497,123.0,1136.585036,-38.0,-143.79153899999994,1.6,2.2,0.4,0.8,3.0,3.0,1214.0,1261.0,-47.0,D
8600906,20/21,6,2020-11-17 19:45:00+00:00,finished,Gibraltar,Liechtenstein,1.0,1.0,"UEFA Nations League, League D, Gr. 2",202.0,820.260818,206.0,797.701009,4.0,22.559808999999973,1.4,1.0,-1.2,-0.2,3.0,35.0,1094.0,1115.0,-21.0,D
8600901,20/21,6,2020-11-18 15:00:00+00:00,finished,Albania,Belarus,3.0,2.0,"UEFA Nations League, League C, Gr. 4",67.0,1376.033234,96.0,1242.876029,29.0,133.15720499999998,1.6,2.0,0.6,0.6,2.0,2.0,1556.0,1496.0,60.0,H
8600891,20/21,6,2020-11-18 15:00:00+00:00,finished,Kazakhstan,Lithuania,1.0,2.0,"UEFA Nations League, League C, Gr. 4",111.0,1180.780449,149.0,1056.850321,38.0,123.9301280000002,0.8,1.0,-0.6,-0.6,2.0,2.0,1333.0,1371.0,-38.0,A
8600912,20/21,6,2020-11-18 17:00:00+00:00,finished,Armenia,North Macedonia,1.0,0.0,"UEFA Nations League, League C, Gr. 2",107.0,1189.632762,69.0,1369.159317,-38.0,-179.52655500000014,1.6,1.8,0.4,0.4,3.0,3.0,1522.0,1569.0,-47.0,H
8600904,20/21,6,2020-11-18 17:00:00+00:00,finished,Georgia,Estonia,0.0,0.0,"UEFA Nations League, League C, Gr. 2",72.0,1355.261687,127.0,1130.63629,55.0,224.62539700000002,1.2,0.4,0.0,-0.8,3.0,3.0,1506.0,1382.0,124.0,D
8600784,20/21,6,2020-11-18 19:45:00+00:00,finished,Czechia,Slovakia,2.0,0.0,"UEFA Nations League, League B, Gr. 2",48.0,1467.260216,45.0,1473.660727,-3.0,-6.400511000000051,1.8,0.8,0.4,-0.6,3.0,3.0,1760.0,1664.0,96.0,H
8600908,20/21,6,2020-11-18 19:45:00+00:00,finished,Kosovo,Moldova,1.0,0.0,"UEFA Nations League, League C, Gr. 3",78.0,1319.120924,159.0,1008.240035,81.0,310.880889,0.4,0.2,-0.6,-1.8,3.0,3.0,1491.0,1226.0,265.0,H
8600905,20/21,6,2020-11-18 19:45:00+00:00,finished,Greece,Slovenia,0.0,0.0,"UEFA Nations League, League C, Gr. 3",46.0,1473.187305,56.0,1441.087158,10.0,32.10014699999988,2.2,2.6,1.0,1.4,3.0,3.0,1626.0,1628.0,-2.0,D
8600911,20/21,6,2020-11-18 19:45:00+00:00,finished,Wales,Finland,3.0,1.0,"UEFA Nations League, League B, Gr. 4",38.0,1516.946629,75.0,1341.922408,37.0,175.02422100000013,2.6,2.4,0.8,0.8,3.0,3.0,1828.0,1708.0,120.0,H
8600910,20/21,6,2020-11-18 19:45:00+00:00,finished,Ireland,Bulgaria,0.0,0.0,"UEFA Nations League, League B, Gr. 4",55.0,1441.096901,85.0,1271.683325,30.0,169.41357599999992,0.4,0.2,-0.6,-1.0,3.0,3.0,1658.0,1504.0,154.0,D
